time,lane_exit_A,lane_exit_B,lane_exit_C,lane_exit_D
25150,12.74,9.8,10.44,17.44
25151,12.74,9.8,10.44,17.44
25152,12.74,9.8,10.44,17.44
25153,12.74,9.8,10.44,17.44
25154,12.74,9.8,10.44,17.44
25155,12.74,9.8,10.44,17.44
25156,12.74,9.8,10.44,17.44
25157,12.74,9.8,10.44,17.44
25158,12.74,9.8,10.44,17.44
25159,12.74,9.8,10.44,17.44
25160,12.74,9.8,10.44,17.44
25161,12.74,9.8,10.44,17.44
25162,12.74,9.8,10.44,17.44
25163,12.74,9.8,10.44,17.44
25164,12.74,9.8,10.44,17.44
25165,12.74,9.8,10.44,17.44
25166,12.74,9.8,10.44,17.44
25167,12.74,9.8,10.44,17.44
25168,12.74,9.8,10.44,17.44
25169,12.74,9.8,10.44,17.44
25170,12.74,9.8,10.44,17.44
25171,12.74,9.8,10.44,17.44
25172,12.74,9.8,10.44,17.44
25173,12.74,9.8,10.44,17.44
25174,12.74,9.8,10.44,17.44
25175,12.74,9.8,10.44,17.44
25176,12.74,9.8,10.44,17.44
25177,12.74,9.8,10.44,17.44
25178,12.74,9.8,10.44,17.44
25179,12.74,9.8,10.44,17.44
25180,12.74,9.8,10.44,17.44
25181,12.74,9.8,10.44,17.44
25182,12.74,9.8,10.44,17.44
25183,12.74,9.8,10.44,17.44
25184,12.74,9.8,10.44,17.44
25185,12.74,9.8,10.44,17.44
25186,12.74,9.8,10.44,18.53
25187,12.74,9.8,10.44,18.53
25188,12.74,9.8,10.44,18.53
25189,12.74,9.8,10.44,18.53
25190,12.74,9.8,10.44,18.53
25191,12.74,9.8,10.44,18.53
25192,12.74,9.8,10.44,18.53
25193,12.74,9.8,10.44,18.53
25194,12.74,9.8,10.44,18.53
25195,12.74,9.8,10.44,18.53
25196,12.74,9.8,10.44,18.53
25197,12.74,9.8,10.44,18.53
25198,12.74,9.8,10.44,18.53
25199,12.74,9.8,10.44,18.53
25200,12.74,9.8,10.44,18.53
25201,12.74,9.8,10.44,18.53
25202,15.62,9.8,10.44,18.53
25203,15.62,9.8,10.44,18.53
25204,15.62,9.8,10.44,18.53
25205,15.62,9.8,7.91,18.53
25206,15.62,9.8,7.91,18.53
25207,15.62,9.8,7.91,18.53
25208,15.62,9.8,7.91,18.53
25209,15.62,9.8,7.19,18.53
25210,15.62,9.8,7.19,18.53
25211,15.62,9.8,7.19,18.53
25212,15.62,9.8,7.19,18.53
25213,15.62,9.8,7.19,18.53
25214,15.62,9.8,7.19,18.53
25215,15.62,9.8,7.19,18.53
25216,15.62,9.8,7.19,18.53
25217,15.62,9.8,7.19,18.53
25218,15.62,9.8,7.19,18.53
25219,15.62,9.8,7.19,18.53
25220,15.62,9.8,7.19,18.53
25221,15.62,9.8,7.19,18.53
25222,15.62,9.8,7.19,18.53
25223,15.62,9.8,7.19,18.53
25224,15.62,9.8,7.19,18.53
25225,15.62,9.8,7.19,18.53
25226,15.62,9.8,7.19,18.53
25227,15.62,9.8,7.19,18.53
25228,15.62,9.8,7.19,18.53
25229,15.62,9.8,7.19,18.53
25230,15.62,9.8,7.19,18.53
25231,15.62,9.8,7.19,18.53
25232,15.62,9.8,7.19,18.53
25233,15.62,9.8,7.19,18.53
25234,15.62,9.8,7.19,18.53
25235,15.62,9.8,7.19,18.53
25236,15.62,9.8,7.19,18.53
25237,15.62,9.8,7.19,18.53
25238,15.62,9.8,7.19,18.53
25239,15.62,9.8,7.19,18.53
25240,15.62,9.8,7.19,18.53
25241,15.62,9.8,7.19,19.82
25242,15.62,9.8,7.19,19.82
25243,15.62,9.8,7.19,19.82
25244,15.62,9.8,7.19,19.82
25245,15.62,9.8,7.19,19.82
25246,15.62,9.8,7.19,19.82
25247,15.62,9.8,7.19,19.82
25248,15.62,9.8,7.19,19.82
25249,15.62,9.8,7.19,19.82
25250,15.62,9.8,7.19,19.82
25251,15.62,9.8,7.19,19.82
25252,15.62,9.8,7.19,19.82
25253,15.62,9.8,7.19,19.82
25254,15.62,9.8,7.19,19.82
25255,15.62,9.8,7.19,19.82
25256,15.62,9.8,7.19,19.82
25257,15.62,9.8,7.19,19.82
25258,15.62,11.89,7.19,19.82
25259,15.62,11.89,7.19,19.82
25260,15.62,11.89,7.19,19.82
25261,15.62,11.89,7.19,19.82
25262,15.62,11.89,7.19,19.82
25263,15.62,11.89,7.19,19.4
25264,15.62,11.89,7.19,19.4
25265,15.62,11.89,7.19,19.4
25266,15.62,11.89,7.19,19.4
25267,15.62,11.89,7.19,19.4
25268,15.62,11.89,7.19,19.4
25269,15.62,11.89,7.19,19.4
25270,15.62,11.89,7.19,19.4
25271,15.62,11.89,7.19,19.4
25272,14.26,11.89,7.19,19.4
25273,14.26,11.89,7.19,19.4
25274,14.26,11.89,7.19,19.4
25275,14.26,11.89,7.19,19.4
25276,14.26,11.89,7.19,19.4
25277,14.26,11.89,7.19,19.4
25278,14.26,11.89,7.19,19.4
25279,14.26,11.89,7.19,19.4
25280,14.26,11.89,7.19,19.4
25281,14.26,11.89,7.19,19.4
25282,14.26,11.89,7.19,19.4
25283,14.26,11.89,7.19,19.4
25284,14.26,11.89,7.19,19.4
25285,14.26,11.89,7.19,19.4
25286,14.26,11.89,7.19,19.4
25287,14.26,11.89,7.19,19.4
25288,14.26,11.89,7.19,19.4
25289,14.26,11.89,7.19,21.2
25290,14.26,11.89,7.19,21.2
25291,14.26,11.89,7.19,21.2
25292,14.26,11.89,7.19,21.2
25293,14.26,11.89,7.19,21.2
25294,14.26,11.89,7.19,21.2
25295,14.26,11.89,7.19,21.2
25296,14.26,11.89,7.19,21.2
25297,14.26,11.89,7.19,21.2
25298,14.26,11.89,7.19,21.2
25299,14.26,11.89,7.19,21.2
25300,14.26,11.89,7.19,21.2
25301,14.26,11.89,7.19,21.2
25302,14.26,12.15,7.19,21.2
25303,14.26,12.15,7.19,21.2
25304,14.26,12.15,7.19,21.2
25305,14.26,12.15,7.19,21.2
25306,14.26,12.15,7.19,21.2
25307,14.26,12.15,7.19,21.2
25308,14.26,12.15,7.19,21.2
25309,14.26,12.15,7.19,21.2
25310,14.26,12.15,7.19,21.2
25311,14.26,12.15,7.19,21.2
25312,14.26,12.15,7.19,21.2
25313,14.26,12.15,7.19,21.2
25314,14.26,12.15,7.19,21.2
25315,14.26,12.15,7.19,21.2
25316,14.26,12.15,7.19,21.2
25317,14.26,12.15,7.19,21.2
25318,14.26,12.15,7.19,21.2
25319,14.26,12.15,7.19,21.2
25320,14.26,12.15,7.19,21.2
25321,14.26,12.15,7.19,21.2
25322,14.26,12.15,7.19,21.2
25323,14.26,12.15,7.19,21.2
25324,14.26,12.15,7.19,21.2
25325,14.26,12.15,7.19,21.2
25326,14.26,12.15,7.19,21.2
25327,14.26,12.15,7.19,21.2
25328,14.26,12.15,7.19,21.2
25329,14.26,12.15,7.19,21.2
25330,14.26,12.15,7.19,21.2
25331,14.26,12.15,7.19,21.2
25332,14.26,12.15,7.19,21.2
25333,14.26,12.15,7.19,21.2
25334,14.26,12.15,7.19,21.2
25335,14.26,12.15,7.19,21.2
25336,14.26,12.15,7.19,21.2
25337,14.26,12.15,7.19,21.2
25338,14.26,12.15,7.19,21.2
25339,14.26,12.15,7.19,21.2
25340,14.26,12.15,7.19,21.2
25341,14.26,12.15,7.19,21.2
25342,14.26,12.15,7.19,21.2
25343,14.26,12.15,7.19,21.2
25344,14.26,12.15,7.19,21.2
25345,14.26,12.15,7.19,21.2
25346,14.26,12.15,7.19,21.2
25347,14.26,12.15,7.19,21.2
25348,14.26,12.15,7.19,21.2
25349,14.26,12.15,7.19,21.2
25350,14.26,12.15,7.19,21.2
25351,14.26,12.15,7.19,21.2
25352,14.26,12.15,7.19,21.2
25353,14.26,12.15,7.19,21.2
25354,14.26,12.15,7.19,16.57
25355,14.26,12.15,7.19,16.57
25356,14.26,12.15,7.19,16.57
25357,14.26,12.15,7.19,17.04
25358,14.26,12.15,7.19,17.04
25359,14.26,12.15,7.19,17.04
25360,14.26,12.15,7.19,17.04
25361,14.26,12.15,7.19,17.04
25362,14.26,12.15,7.19,17.04
25363,14.26,12.15,7.19,17.04
25364,14.26,12.15,7.19,17.04
25365,14.26,12.15,7.19,17.04
25366,14.26,12.15,7.19,17.04
25367,14.26,11.06,7.19,17.04
25368,14.26,11.06,7.19,17.04
25369,14.26,11.06,7.19,17.04
25370,14.26,11.06,7.19,17.04
25371,14.26,11.06,7.19,17.04
25372,14.26,11.06,7.19,17.04
25373,14.26,11.06,7.19,17.04
25374,14.26,11.06,7.19,17.04
25375,14.26,11.06,7.19,17.04
25376,14.26,11.06,7.19,17.04
25377,14.26,11.06,7.19,17.04
25378,14.26,11.06,7.19,17.04
25379,14.26,11.06,7.19,17.04
25380,14.26,11.06,7.19,17.04
25381,14.26,11.06,7.19,17.04
25382,14.26,11.06,7.19,17.04
25383,14.26,11.06,7.19,17.04
25384,14.26,11.06,7.19,17.04
25385,14.26,11.06,7.19,17.04
25386,14.26,11.06,7.19,17.04
25387,14.26,11.06,7.19,19.99
25388,14.26,11.06,7.19,19.99
25389,14.26,11.06,7.19,19.99
25390,14.26,11.06,7.19,19.69
25391,14.26,11.06,7.19,19.69
25392,14.26,11.06,7.19,19.69
25393,14.26,11.06,7.19,19.69
25394,14.26,11.06,7.19,19.69
25395,14.26,11.06,7.19,19.69
25396,14.26,11.06,7.19,19.69
25397,14.26,11.06,7.19,19.69
25398,14.26,11.06,7.19,19.69
25399,14.26,11.06,7.19,19.69
25400,14.26,11.06,7.19,19.69
25401,14.26,11.06,7.19,19.69
25402,14.26,11.06,7.19,19.69
25403,14.26,11.06,7.19,19.69
25404,14.26,11.06,7.19,19.69
25405,14.26,11.06,7.19,19.69
25406,14.26,11.06,7.19,19.69
25407,14.26,11.06,7.19,19.69
25408,14.26,11.06,7.19,19.69
25409,14.26,11.06,7.19,19.69
25410,14.26,11.06,7.19,19.69
25411,14.26,11.06,7.19,19.69
25412,14.26,11.06,7.19,19.69
25413,14.26,11.06,7.19,19.69
25414,14.26,11.06,7.19,19.69
25415,14.26,11.06,7.19,19.69
25416,14.26,11.06,7.19,19.69
25417,14.26,11.06,7.19,19.69
25418,14.26,11.06,7.19,19.69
25419,14.26,11.06,7.19,19.69
25420,14.26,11.06,7.19,19.69
25421,14.26,11.06,7.19,19.69
25422,14.26,11.06,7.19,19.69
25423,14.26,11.06,7.19,19.69
25424,14.26,11.06,7.19,19.69
25425,14.26,11.06,7.19,19.69
25426,14.26,11.06,7.19,19.69
25427,14.26,11.06,7.19,19.69
25428,14.26,11.06,7.19,19.69
25429,14.26,11.06,7.19,19.69
25430,14.26,11.06,7.19,19.69
25431,14.26,11.06,7.19,19.69
25432,14.26,11.06,7.19,19.69
25433,14.26,11.06,7.19,19.69
25434,14.26,11.06,7.19,19.69
25435,14.26,11.06,7.19,19.69
25436,14.26,11.06,7.19,19.69
25437,14.26,11.06,7.19,19.69
25438,14.26,11.06,7.19,19.69
25439,14.26,11.06,7.19,19.69
25440,14.26,11.06,7.19,19.69
25441,14.26,11.06,7.19,19.69
25442,14.26,11.06,7.19,19.69
25443,14.26,11.06,7.19,19.69
25444,14.26,11.06,7.19,19.69
25445,14.26,11.06,7.19,19.69
25446,14.26,11.06,7.19,19.69
25447,14.26,11.06,7.19,19.69
25448,14.26,11.06,7.19,19.69
25449,14.26,11.06,7.19,19.69
25450,14.26,11.06,7.19,19.69
25451,14.26,11.06,7.19,19.69
25452,14.26,11.06,7.19,19.69
25453,14.26,11.06,7.19,19.69
25454,14.26,11.06,7.19,19.69
25455,14.26,11.06,7.19,19.69
25456,14.26,11.06,7.19,19.69
25457,14.26,11.06,7.19,19.69
25458,14.26,11.06,7.19,19.69
25459,14.26,11.06,7.19,19.69
25460,14.26,11.06,7.19,19.69
25461,14.26,11.06,7.19,19.69
25462,14.26,11.06,7.19,19.69
25463,14.26,11.06,7.19,19.69
25464,14.26,11.06,7.19,19.69
25465,14.26,11.06,7.19,19.69
25466,12.02,11.06,7.19,19.69
25467,12.02,11.06,7.19,19.69
25468,12.02,11.06,7.19,19.69
25469,12.02,11.06,7.19,19.69
25470,12.02,11.06,7.19,19.69
25471,12.22,11.06,7.19,19.69
25472,12.22,11.06,7.19,19.69
25473,12.22,11.06,7.19,19.69
25474,12.22,11.06,7.19,19.69
25475,12.22,11.06,7.19,19.69
25476,12.17,11.06,7.19,19.69
25477,12.17,11.06,7.19,19.69
25478,12.17,11.06,7.19,19.69
25479,12.17,11.06,7.19,19.69
25480,12.17,11.06,7.19,19.69
25481,12.17,11.06,7.19,19.69
25482,12.17,11.06,7.19,19.69
25483,12.17,11.06,7.19,13.1
25484,12.17,11.06,7.19,13.1
25485,12.17,11.06,7.19,13.1
25486,12.17,11.06,7.19,13.1
25487,12.17,11.06,7.19,13.52
25488,12.17,11.06,7.19,13.52
25489,12.17,11.06,7.19,13.52
25490,12.17,11.06,7.19,13.52
25491,12.17,11.06,7.19,13.52
25492,12.17,11.06,7.19,12.59
25493,12.17,11.06,7.19,12.59
25494,12.17,11.06,7.19,12.59
25495,12.17,11.06,7.19,12.59
25496,12.17,11.06,7.19,12.59
25497,12.17,11.06,7.19,12.59
25498,12.17,11.06,7.19,12.59
25499,12.17,11.06,7.19,12.59
25500,12.17,11.06,7.19,12.59
25501,12.17,11.06,7.19,12.59
25502,12.17,11.06,7.19,12.59
25503,12.17,11.06,7.19,12.59
25504,12.17,11.06,7.19,12.59
25505,12.17,11.06,7.19,12.59
25506,12.17,11.06,7.19,12.59
25507,12.17,11.06,7.19,12.59
25508,12.17,11.06,7.19,12.59
25509,12.17,11.06,7.19,12.59
25510,12.17,11.06,7.19,12.59
25511,12.17,11.06,7.19,12.59
25512,12.17,11.06,7.19,12.59
25513,12.17,11.06,7.19,12.59
25514,12.17,11.06,7.19,12.59
25515,12.17,11.06,7.19,12.59
25516,12.17,11.06,7.19,12.59
25517,12.17,11.06,7.19,12.59
25518,12.17,11.06,7.19,12.59
25519,12.17,11.06,7.19,12.59
25520,12.17,11.06,7.19,12.59
25521,12.17,11.06,7.19,12.59
25522,12.17,11.06,7.19,12.59
25523,12.17,11.06,7.19,12.59
25524,12.17,11.06,7.19,12.59
25525,12.17,11.06,7.19,12.59
25526,12.17,11.06,7.19,16.1
25527,12.17,11.06,7.19,16.1
25528,12.17,11.06,7.19,16.1
25529,12.17,11.06,7.19,16.1
25530,12.17,11.06,7.19,16.1
25531,12.17,11.06,7.19,16.1
25532,12.17,11.06,7.19,16.1
25533,12.17,11.06,7.19,16.1
25534,12.17,11.06,7.19,16.1
25535,12.17,11.06,7.19,16.1
25536,12.17,11.06,7.19,16.1
25537,12.17,11.06,7.19,16.1
25538,12.17,11.06,7.19,16.1
25539,12.17,11.06,7.19,16.1
25540,12.17,11.06,7.19,16.1
25541,12.17,11.06,7.19,16.1
25542,12.17,11.06,7.19,16.1
25543,12.17,11.06,7.19,16.1
25544,12.17,11.06,7.19,16.1
25545,12.17,11.06,7.19,16.1
25546,12.17,11.06,7.19,16.1
25547,12.17,11.06,7.19,16.1
25548,12.17,11.06,7.19,16.1
25549,12.17,11.06,7.19,16.1
25550,12.17,11.06,7.19,16.1
