time,lane_exit_B,lane_exit_C,lane_exit_E
76105,10.68,22.02,11.37
76106,10.68,22.02,11.37
76107,10.68,22.02,11.37
76108,10.68,22.02,11.37
76109,10.68,22.02,11.37
76110,10.68,22.02,11.37
76111,10.68,22.02,11.37
76112,10.68,22.02,11.37
76113,10.68,22.02,11.37
76114,10.68,22.02,11.37
76115,10.68,22.02,11.37
76116,10.68,22.02,11.37
76117,10.68,22.02,11.37
76118,10.68,22.02,11.37
76119,10.68,22.02,11.37
76120,10.68,22.02,11.37
76121,10.68,22.02,11.37
76122,10.68,22.02,11.37
76123,10.68,22.02,11.37
76124,10.68,22.02,11.37
76125,10.68,22.02,11.37
76126,10.68,22.02,11.37
76127,10.68,22.02,11.37
76128,10.68,22.02,11.37
76129,10.68,22.02,11.37
76130,10.68,22.02,11.37
76131,10.68,22.02,11.37
76132,10.68,22.02,11.37
76133,10.68,22.02,11.37
76134,10.68,22.02,11.37
76135,10.68,22.02,11.37
76136,10.68,22.02,11.37
76137,10.68,22.02,11.37
76138,10.68,22.02,11.37
76139,10.68,22.02,11.37
76140,10.68,22.02,11.37
76141,10.68,22.02,11.37
76142,10.68,22.02,11.37
76143,10.68,22.02,11.37
76144,10.68,22.02,11.37
76145,10.68,22.02,11.37
76146,10.68,22.02,11.37
76147,10.68,22.02,11.37
76148,10.68,22.02,11.37
76149,10.68,22.02,11.37
76150,10.68,22.02,11.37
76151,10.68,22.02,11.37
76152,10.68,22.02,11.37
76153,10.68,22.02,11.37
76154,10.68,22.02,11.37
76155,10.68,22.02,11.37
76156,10.68,22.02,11.37
76157,10.68,22.02,11.37
76158,10.68,22.02,11.37
76159,10.68,22.02,11.37
76160,10.68,22.02,11.37
76161,10.68,22.02,11.37
76162,10.68,22.02,11.37
76163,10.68,22.02,11.37
76164,10.68,22.02,11.37
76165,10.68,22.02,11.37
76166,10.68,22.02,11.37
76167,10.68,22.02,11.37
76168,10.68,22.02,11.37
76169,10.68,22.02,11.37
76170,10.68,22.02,11.37
76171,10.68,22.02,11.37
76172,10.68,22.02,11.37
76173,10.68,22.02,11.37
76174,10.68,22.02,11.37
76175,10.68,22.02,11.37
76176,10.68,22.02,11.37
76177,10.68,22.02,11.37
76178,10.68,22.02,11.37
76179,10.68,22.02,11.37
76180,10.68,22.02,11.37
76181,10.68,22.02,11.37
76182,10.68,22.02,11.37
76183,10.68,22.02,11.37
76184,10.68,22.02,11.37
76185,10.68,22.02,11.37
76186,10.68,22.02,11.37
76187,10.68,22.02,11.37
76188,10.68,22.02,11.37
76189,10.68,22.02,11.37
76190,10.68,22.02,11.37
76191,10.68,22.02,11.37
76192,10.68,18.07,11.37
76193,10.68,18.07,11.37
76194,10.68,18.07,11.37
76195,10.68,18.07,11.37
76196,10.68,18.07,11.37
76197,10.68,18.07,11.37
76198,10.68,18.07,11.37
76199,10.68,18.07,11.37
76200,10.68,18.07,11.37
76201,10.68,18.07,11.37
76202,10.68,18.07,11.37
76203,10.68,18.07,11.37
76204,10.68,18.07,11.37
76205,10.68,18.07,11.37
76206,10.68,18.07,11.37
76207,10.68,18.07,11.37
76208,10.68,18.07,11.37
76209,10.68,18.07,11.37
76210,10.68,18.07,11.37
76211,10.68,18.07,11.37
76212,10.68,18.07,11.37
76213,10.68,18.07,11.37
76214,10.68,18.07,11.37
76215,10.68,18.07,11.37
76216,10.68,18.07,11.37
76217,10.68,18.07,11.37
76218,10.68,18.07,11.37
76219,10.68,18.07,11.37
76220,10.68,18.07,11.37
76221,10.68,18.07,11.37
76222,10.68,18.07,11.37
76223,10.68,18.07,11.37
76224,10.68,18.07,11.37
76225,10.68,18.07,11.37
76226,10.68,18.07,11.37
76227,10.68,18.07,11.37
76228,10.68,18.07,11.37
76229,10.68,18.07,11.37
76230,10.68,18.07,11.37
76231,10.68,18.07,11.37
76232,10.68,18.07,11.37
76233,10.68,18.07,11.37
76234,10.68,18.07,11.37
76235,10.68,18.07,11.37
76236,10.68,18.07,11.37
76237,10.68,18.07,11.37
76238,10.68,18.07,11.37
76239,10.68,18.07,11.37
76240,10.68,18.07,11.37
76241,10.68,18.07,11.37
76242,10.68,18.07,11.37
76243,10.68,18.07,11.37
76244,10.68,18.07,11.37
76245,10.68,18.07,11.37
76246,10.68,18.07,11.37
76247,10.68,18.07,11.37
76248,10.68,18.07,11.37
76249,10.68,18.07,11.37
76250,10.68,18.07,11.37
76251,10.68,18.07,11.37
76252,10.68,18.07,11.37
76253,10.68,18.07,11.37
76254,10.68,18.07,11.37
76255,10.68,18.07,11.37
76256,10.68,18.07,11.37
76257,10.68,18.07,11.37
76258,10.68,18.07,11.37
76259,10.68,18.07,11.37
76260,10.68,18.07,11.37
76261,10.68,18.07,11.37
76262,10.68,18.07,11.37
76263,10.68,18.07,11.37
76264,10.68,18.07,11.37
76265,10.68,18.07,11.37
76266,10.68,18.07,11.37
76267,10.68,18.07,11.37
76268,10.68,18.07,11.37
76269,10.68,18.07,11.37
76270,10.68,18.07,11.37
76271,10.68,18.07,11.37
76272,10.68,18.07,11.37
76273,10.68,18.07,11.37
76274,10.68,18.07,11.37
76275,10.68,18.07,11.37
76276,10.68,18.07,11.37
76277,10.68,18.07,11.37
76278,10.68,18.07,11.37
76279,10.68,18.07,11.37
76280,10.68,18.07,11.37
76281,10.68,18.07,11.37
76282,10.68,18.07,11.37
76283,10.68,18.07,11.37
76284,10.68,18.07,11.37
76285,10.68,18.07,11.37
76286,10.68,18.07,11.37
76287,10.68,18.07,11.37
76288,10.68,18.07,11.37
76289,10.68,18.07,11.37
76290,10.68,18.07,11.37
76291,10.68,18.07,11.37
76292,10.68,18.07,11.37
76293,10.68,18.07,11.37
76294,10.68,18.07,11.37
76295,10.68,18.07,11.37
76296,10.68,18.07,11.37
76297,10.68,18.07,11.37
76298,10.68,18.07,11.37
76299,10.68,18.07,11.37
76300,10.68,18.07,11.37
76301,10.68,18.07,11.37
76302,10.68,18.07,11.37
76303,10.68,18.07,11.37
76304,10.68,18.07,11.37
76305,10.68,18.07,11.37
76306,10.68,18.07,11.37
76307,10.68,18.07,11.37
76308,10.68,18.07,11.37
76309,10.68,18.07,11.37
76310,10.68,18.07,11.37
76311,10.68,18.07,11.37
76312,10.68,18.07,11.37
76313,10.68,18.07,11.37
76314,10.68,18.07,11.37
76315,10.68,18.07,11.37
76316,10.68,18.07,11.37
76317,10.68,18.07,11.37
76318,10.68,18.07,11.37
76319,10.68,18.07,11.37
76320,10.68,18.07,11.37
76321,10.68,18.07,11.37
76322,10.68,18.07,11.37
76323,10.68,18.07,11.37
76324,10.42,18.07,11.37
76325,10.42,18.07,11.37
76326,10.42,18.07,11.37
76327,10.42,18.07,11.37
76328,10.42,18.07,11.37
76329,10.42,18.07,11.37
76330,10.42,18.07,11.37
76331,10.42,18.07,11.37
76332,10.42,18.07,11.37
76333,10.42,18.07,11.37
76334,10.42,18.07,11.37
76335,10.42,18.07,11.37
76336,10.42,18.07,11.37
76337,10.42,18.07,11.37
76338,10.42,18.07,11.37
76339,10.42,18.07,11.37
76340,10.42,18.07,11.37
76341,10.42,18.07,11.37
76342,10.42,18.07,11.37
76343,10.42,18.07,11.37
76344,10.42,18.07,11.37
76345,10.42,18.07,11.37
76346,10.42,18.07,11.37
76347,10.42,18.07,11.37
76348,10.42,18.07,11.37
76349,10.42,18.07,11.37
76350,10.42,18.07,11.37
76351,10.42,18.07,11.37
76352,10.42,18.07,11.37
76353,10.42,18.07,11.37
76354,10.42,18.07,11.37
76355,10.42,18.07,11.37
76356,10.42,18.07,11.37
76357,10.42,18.07,11.37
76358,10.42,18.07,11.37
76359,10.42,18.07,11.37
76360,10.42,18.07,11.37
76361,10.42,18.07,11.37
76362,10.42,18.07,11.37
76363,10.42,18.07,11.37
76364,10.42,18.07,11.37
76365,10.42,18.07,11.37
76366,10.42,18.07,11.37
76367,10.42,18.07,11.37
76368,10.42,18.07,11.37
76369,10.42,18.07,11.37
76370,10.42,18.07,11.37
76371,10.42,18.07,11.37
76372,10.42,18.07,11.37
76373,10.42,18.07,11.37
76374,10.42,18.07,11.37
76375,10.42,18.07,11.37
76376,10.42,18.07,11.37
76377,10.42,18.07,11.37
76378,10.42,18.07,11.37
76379,10.42,18.07,11.37
76380,10.42,18.07,11.37
76381,10.42,18.07,11.37
76382,10.42,18.07,11.37
76383,10.42,18.07,11.37
76384,10.42,18.07,11.37
76385,10.42,18.07,11.37
76386,10.42,18.07,11.37
76387,10.42,18.07,11.37
76388,10.42,18.07,11.37
76389,10.42,18.07,11.37
76390,10.42,18.07,11.37
76391,10.42,18.07,11.37
76392,10.42,18.07,11.37
76393,10.42,18.07,11.37
76394,10.42,18.07,11.37
76395,10.42,18.07,11.37
76396,10.42,18.07,11.37
76397,10.42,18.07,11.37
76398,10.42,18.07,11.37
76399,10.42,18.07,11.37
76400,10.42,18.07,11.37
76401,10.42,18.07,11.37
76402,10.42,18.07,11.37
76403,10.42,18.07,11.37
76404,10.42,18.07,11.37
76405,10.42,18.07,11.37
76406,10.42,18.07,11.37
76407,10.42,18.07,11.37
76408,10.42,18.07,11.37
76409,10.42,18.07,11.37
76410,10.42,18.07,11.37
76411,10.42,18.07,11.37
76412,10.42,18.07,11.37
76413,10.42,18.07,11.37
76414,10.42,18.07,11.37
76415,10.42,18.07,11.37
76416,10.42,18.07,11.37
76417,10.42,18.07,11.37
76418,10.42,18.07,11.37
76419,10.42,18.07,11.37
76420,10.42,18.07,11.37
76421,10.42,18.07,11.37
76422,10.42,18.07,11.37
76423,10.42,18.07,11.37
76424,10.42,18.07,11.37
76425,10.42,18.07,11.37
76426,10.42,18.07,11.37
76427,10.42,18.07,11.37
76428,10.42,18.07,11.37
76429,10.42,18.07,11.37
76430,10.42,18.07,11.37
76431,10.42,18.07,11.37
76432,10.42,18.07,11.37
76433,10.42,18.07,11.37
76434,10.42,18.07,11.37
76435,10.42,18.07,11.37
76436,10.42,18.07,11.37
76437,10.42,18.07,11.37
76438,10.42,18.07,11.37
76439,10.42,18.07,11.37
76440,10.42,18.07,11.37
76441,10.42,18.07,11.37
76442,10.42,18.07,11.37
76443,10.42,18.07,11.37
76444,10.42,18.07,11.37
76445,10.42,18.07,11.37
76446,10.42,18.07,11.37
76447,10.42,18.07,11.37
76448,10.42,18.07,11.37
76449,10.42,18.07,11.37
76450,10.42,18.07,11.37
76451,10.42,18.07,11.37
76452,10.42,18.07,11.37
76453,10.42,18.07,11.37
76454,10.42,18.07,11.37
76455,10.42,18.07,11.37
76456,10.42,18.07,11.37
76457,10.42,18.07,11.37
76458,10.42,18.07,11.37
76459,10.42,18.07,11.37
76460,10.42,18.07,11.37
76461,10.42,18.07,11.37
76462,10.42,18.07,11.37
76463,10.42,18.07,11.37
76464,10.42,18.07,11.37
76465,10.42,18.07,11.37
76466,10.42,18.07,11.37
76467,10.42,18.07,11.37
76468,10.42,18.07,11.37
76469,10.42,20.12,11.37
76470,10.42,20.12,11.37
76471,10.42,20.12,11.37
76472,10.42,20.44,11.37
76473,10.42,20.44,11.37
76474,10.42,20.44,11.37
76475,10.42,20.44,11.37
76476,10.42,20.44,11.37
76477,10.42,20.44,11.37
76478,10.42,20.44,11.37
76479,10.42,20.44,11.37
76480,10.42,20.44,11.37
76481,10.42,20.44,11.37
76482,10.42,20.44,11.37
76483,10.42,20.44,11.37
76484,10.42,20.44,11.37
76485,10.42,20.44,11.37
76486,10.42,20.44,11.37
76487,10.42,20.44,11.37
76488,10.42,20.44,11.37
76489,10.42,20.44,11.37
76490,10.42,20.44,11.37
76491,10.42,20.44,11.37
76492,10.42,20.44,11.37
76493,10.42,20.44,11.37
76494,10.42,20.44,11.37
76495,10.42,20.44,11.37
76496,10.42,20.44,11.37
76497,10.42,20.44,11.37
76498,10.42,20.44,11.37
76499,10.42,20.44,11.37
76500,10.42,20.44,11.37
76501,10.42,20.44,11.37
76502,10.42,20.44,11.37
76503,10.42,20.44,11.37
76504,10.42,20.44,11.37
76505,10.42,20.44,11.37
76506,10.42,20.44,11.37
76507,10.42,20.44,11.37
76508,10.42,20.44,11.37
76509,10.42,20.44,11.37
76510,10.42,20.44,11.37
76511,10.42,20.44,11.37
76512,10.42,20.44,11.37
76513,10.42,20.44,11.37
76514,10.42,20.44,11.37
76515,10.42,20.44,11.37
76516,10.42,20.44,11.37
76517,10.42,20.44,11.37
76518,10.42,20.44,11.37
76519,10.42,20.44,11.37
76520,10.42,20.44,11.37
76521,10.42,20.44,11.37
76522,10.42,20.44,11.37
76523,10.42,20.44,11.37
76524,10.42,20.44,11.37
76525,10.42,20.44,11.37
76526,10.42,20.44,11.37
76527,10.42,20.44,11.37
76528,10.42,20.44,11.37
76529,10.42,20.44,11.37
76530,10.42,20.44,11.37
76531,10.42,20.44,11.37
76532,10.42,20.44,11.37
76533,10.42,20.44,11.37
76534,10.42,20.44,11.37
76535,10.42,20.44,11.37
76536,10.42,20.44,11.37
76537,10.42,20.44,11.37
76538,10.42,20.44,11.37
76539,10.42,20.44,11.37
76540,10.42,20.44,11.37
76541,10.42,20.44,11.37
76542,10.42,20.44,11.37
76543,10.42,20.44,11.37
76544,10.42,20.44,11.37
76545,10.42,20.44,11.37
76546,10.42,20.44,11.37
76547,10.42,20.44,11.37
76548,10.42,20.44,11.37
76549,10.42,20.44,11.37
76550,10.42,20.44,11.37
76551,10.42,20.44,11.37
76552,10.42,20.44,11.37
76553,10.42,20.44,11.37
76554,10.42,20.44,11.37
76555,10.42,20.44,11.37
76556,10.42,20.44,11.37
76557,10.42,20.44,11.37
76558,10.42,20.44,11.37
76559,10.42,20.44,11.37
76560,10.42,20.44,11.37
76561,10.42,20.44,11.37
76562,10.42,20.44,11.37
76563,10.42,20.44,11.37
76564,10.42,20.44,11.37
76565,10.42,20.44,11.37
76566,10.42,20.44,11.37
76567,10.42,20.44,11.37
76568,10.42,20.44,11.37
76569,10.42,20.44,11.37
76570,10.42,20.44,11.37
76571,10.42,20.44,11.37
76572,10.42,20.44,11.37
76573,10.42,20.44,11.37
76574,10.42,20.44,11.37
76575,10.42,20.44,11.37
76576,10.42,20.44,11.37
76577,10.42,20.44,11.37
76578,10.42,20.44,11.37
76579,10.42,20.44,11.37
76580,10.42,20.44,11.37
76581,10.42,20.44,11.37
76582,10.42,20.44,11.37
76583,10.42,20.44,11.37
76584,10.42,20.44,11.37
76585,10.42,20.44,11.37
76586,10.42,20.44,11.37
76587,10.42,20.44,11.37
76588,10.42,20.44,11.37
76589,10.42,20.44,11.37
76590,10.42,20.44,11.37
76591,10.42,20.44,11.37
76592,10.42,20.44,11.37
76593,10.42,20.44,11.37
76594,10.42,20.44,11.37
76595,10.42,20.44,11.37
76596,10.42,20.44,11.37
76597,10.42,20.44,11.37
76598,10.42,20.44,11.37
76599,10.42,20.44,11.37
76600,10.42,20.44,11.37
76601,10.42,20.44,11.37
76602,10.42,20.44,11.37
76603,10.42,20.44,11.37
76604,10.42,20.44,11.37
76605,10.42,20.44,11.37
76606,10.42,20.44,11.37
76607,10.42,20.44,11.37
76608,10.42,20.44,11.37
76609,10.42,20.44,11.37
76610,10.42,20.44,11.37
76611,10.42,20.44,11.37
76612,10.42,20.44,11.37
76613,10.42,20.44,11.37
76614,10.42,20.44,11.37
76615,10.42,20.44,11.37
76616,10.42,20.44,11.37
76617,10.42,20.44,11.37
76618,10.42,20.44,11.37
76619,10.42,20.44,11.37
76620,10.42,20.44,11.37
76621,10.42,20.44,11.37
76622,10.42,20.44,11.37
76623,10.42,20.44,11.37
76624,10.42,20.44,11.37
76625,10.42,20.44,11.37
76626,10.42,20.44,11.37
76627,10.42,20.44,11.37
76628,10.42,20.44,11.37
76629,10.42,20.44,11.37
76630,10.42,20.44,11.37
76631,10.42,20.44,11.37
76632,10.42,20.44,11.37
76633,10.42,20.44,11.37
76634,10.42,20.44,11.37
76635,10.42,20.44,11.37
76636,10.42,20.44,11.37
76637,10.42,20.44,11.37
76638,10.42,20.44,11.37
76639,10.42,20.44,11.37
76640,10.42,20.44,11.37
76641,10.42,20.44,11.37
76642,10.42,20.44,11.37
76643,10.42,20.44,11.37
76644,10.42,20.44,11.37
76645,10.42,20.44,11.37
76646,10.42,20.44,11.37
76647,10.42,20.44,11.37
76648,10.42,20.44,11.37
76649,10.42,20.44,11.37
76650,10.42,20.44,11.37
76651,10.42,20.44,11.37
76652,10.42,20.44,11.37
76653,10.42,20.44,11.37
76654,10.42,20.44,11.37
76655,10.42,20.44,11.37
76656,10.42,20.44,11.37
76657,10.42,20.44,11.37
76658,10.42,20.44,11.37
76659,10.42,20.44,11.37
76660,10.42,20.44,11.37
76661,10.42,20.44,11.37
76662,10.42,20.44,11.37
76663,10.42,20.44,11.37
76664,10.42,20.44,11.37
76665,10.42,20.44,11.37
76666,10.42,20.44,11.37
76667,10.42,20.44,11.37
76668,10.42,20.44,11.37
76669,10.42,20.44,11.37
76670,10.42,20.44,11.37
76671,10.42,20.44,11.37
76672,10.42,20.44,11.37
76673,10.42,20.44,11.37
76674,10.42,20.44,11.37
76675,10.42,20.44,11.37
76676,10.42,20.44,11.37
76677,10.42,20.44,11.37
76678,10.42,20.44,11.37
76679,10.42,20.44,11.37
76680,10.42,20.44,11.37
76681,10.42,20.44,11.37
76682,10.42,20.44,11.37
76683,10.42,20.44,11.37
76684,10.42,20.44,11.37
76685,10.42,20.44,11.37
76686,10.42,20.44,11.37
76687,10.42,20.44,11.37
76688,10.42,20.44,11.37
76689,10.42,20.44,11.37
76690,10.42,20.44,11.37
76691,10.42,20.44,11.37
76692,10.42,20.44,11.37
76693,10.42,20.44,11.37
76694,10.42,20.44,11.37
76695,10.42,20.44,11.37
76696,10.42,20.44,11.37
76697,10.42,20.44,11.37
76698,10.42,20.44,11.37
76699,10.42,20.44,11.37
76700,10.42,20.44,11.37
76701,10.42,20.44,11.37
76702,10.42,20.44,11.37
76703,10.42,20.44,11.37
76704,10.42,20.44,11.37
76705,10.42,20.44,11.37
76706,10.42,20.44,11.37
76707,10.42,20.44,11.37
76708,10.42,20.44,11.37
76709,10.42,20.44,11.37
76710,10.42,20.44,11.37
76711,10.42,20.44,11.37
76712,10.42,20.44,11.37
76713,10.42,20.44,11.37
76714,10.42,20.44,11.37
76715,10.42,20.44,11.37
76716,10.42,20.44,11.37
76717,10.42,20.44,11.37
76718,10.42,20.44,11.37
76719,10.42,20.44,11.37
76720,10.42,20.44,11.37
76721,10.42,20.44,11.37
76722,10.42,20.44,11.37
76723,10.42,20.44,11.37
76724,10.42,20.44,11.37
76725,10.42,20.44,11.37
76726,10.42,20.44,11.37
76727,10.42,20.44,11.37
76728,10.42,20.44,11.37
76729,10.42,20.44,11.37
76730,10.42,20.44,11.37
76731,10.42,20.44,11.37
76732,10.42,20.44,11.37
76733,10.42,20.44,11.37
76734,10.42,20.44,11.37
76735,10.42,20.44,11.37
76736,10.42,20.44,11.37
76737,10.42,20.44,11.37
76738,10.42,20.44,11.37
76739,10.42,20.44,11.37
76740,10.42,20.44,11.37
76741,10.42,20.44,11.37
76742,10.42,20.44,11.37
76743,10.42,20.44,11.37
76744,10.42,20.44,11.37
76745,10.42,20.44,11.37
76746,10.42,20.44,11.37
76747,10.42,20.44,11.37
76748,10.42,20.44,11.37
76749,10.42,20.44,11.37
76750,10.42,20.44,11.37
76751,10.42,20.44,11.37
76752,10.42,20.44,11.37
76753,10.42,20.44,11.37
76754,10.42,20.44,11.37
76755,10.42,20.44,11.37
76756,10.42,20.44,11.37
76757,10.42,20.44,11.37
76758,10.42,20.44,11.37
76759,10.42,20.44,11.37
76760,10.42,20.44,11.37
76761,10.42,20.44,11.37
76762,10.42,20.44,11.37
76763,10.42,20.44,11.37
76764,10.42,20.44,11.37
76765,10.42,20.44,11.37
76766,10.42,20.44,11.37
76767,10.42,20.44,11.37
76768,10.42,20.44,11.37
76769,10.42,20.44,11.37
76770,10.42,20.44,11.37
76771,10.42,20.44,11.37
76772,10.42,20.44,11.37
76773,10.42,20.44,11.37
76774,10.42,20.44,11.37
76775,10.42,20.44,11.37
76776,10.42,20.44,11.37
76777,10.42,20.44,11.37
76778,10.42,20.44,11.37
76779,10.42,20.44,11.37
76780,10.42,20.44,11.37
76781,10.42,20.44,11.37
76782,10.42,20.44,11.37
76783,10.42,20.44,11.37
76784,10.42,20.44,11.37
76785,10.42,20.44,11.37
76786,10.42,20.44,11.37
76787,10.42,20.44,11.37
76788,10.42,20.44,11.37
76789,10.42,20.44,11.37
76790,10.42,20.44,11.37
76791,10.42,20.44,11.37
76792,10.42,20.44,11.37
76793,10.42,20.44,11.37
76794,10.42,20.44,11.37
76795,10.42,20.44,11.37
76796,10.42,20.44,11.37
76797,10.42,20.44,11.37
76798,10.42,20.44,11.37
76799,10.42,20.44,11.37
76800,10.42,20.44,11.37
76801,10.42,20.44,11.37
76802,10.42,20.44,11.37
76803,10.42,20.44,11.37
76804,10.42,20.44,11.37
76805,10.42,20.44,11.37
76806,10.42,20.44,11.37
76807,10.42,20.44,11.37
76808,10.42,20.44,11.37
76809,10.42,20.44,11.37
76810,10.42,20.44,11.37
76811,10.42,20.44,11.37
76812,10.42,20.44,11.37
76813,10.42,20.44,11.37
76814,10.42,20.44,11.37
76815,10.42,20.44,11.37
76816,10.42,20.44,11.37
76817,10.42,20.44,11.37
76818,10.42,20.44,11.37
76819,10.42,20.44,11.37
76820,10.42,20.44,11.37
76821,10.42,20.44,11.37
76822,10.42,20.44,11.37
76823,10.42,20.44,11.37
76824,10.42,20.44,11.37
76825,10.42,20.44,11.37
76826,10.42,20.44,11.37
76827,10.42,20.44,11.37
76828,10.42,20.44,11.37
76829,10.42,20.44,11.37
76830,10.42,20.44,11.37
76831,10.42,20.44,11.37
76832,10.42,20.44,11.37
76833,10.42,20.44,11.37
76834,10.42,20.44,11.37
76835,10.42,20.44,11.37
76836,10.42,20.44,11.37
76837,10.42,20.44,11.37
76838,10.42,20.44,11.37
76839,10.42,20.44,11.37
76840,10.42,20.44,11.37
76841,10.42,20.44,11.37
76842,10.42,20.44,11.37
76843,10.42,20.44,11.37
76844,10.42,20.44,11.37
76845,10.42,20.44,11.37
76846,10.42,20.44,11.37
76847,10.42,20.44,11.37
76848,10.42,20.44,11.37
76849,10.42,20.44,11.37
76850,10.42,20.44,11.37
76851,10.42,20.44,11.37
76852,10.42,20.44,11.37
76853,10.42,20.44,11.37
76854,10.42,20.44,11.37
76855,10.42,20.44,11.37
76856,10.42,20.44,11.37
76857,10.42,20.44,11.37
76858,10.42,20.44,11.37
76859,10.42,20.44,11.37
76860,10.42,20.44,11.37
76861,10.42,20.44,11.37
76862,10.42,20.44,11.37
76863,10.42,20.44,11.37
76864,10.42,20.44,11.37
76865,11.04,20.44,11.37
76866,11.04,20.44,11.37
76867,11.04,20.44,11.37
76868,11.04,20.44,11.37
76869,11.04,20.44,11.37
76870,10.45,20.44,11.37
76871,10.45,20.44,11.37
76872,10.45,20.44,11.37
76873,10.45,20.44,11.37
76874,12.79,20.44,11.37
76875,12.79,20.44,11.37
76876,12.79,20.44,11.37
76877,11.92,20.44,11.37
76878,11.92,20.44,11.37
76879,11.92,20.44,11.37
76880,11.92,20.44,11.37
76881,11.92,20.44,11.37
76882,11.11,20.44,11.37
76883,11.11,20.44,11.37
76884,11.11,20.44,11.37
76885,11.11,20.44,11.37
76886,11.11,20.44,11.37
76887,11.11,20.44,11.37
76888,11.11,20.44,11.37
76889,11.11,20.44,11.37
76890,11.11,20.44,11.37
76891,11.11,20.44,11.37
76892,11.11,20.44,11.37
76893,11.11,20.44,11.37
76894,11.11,20.44,11.37
76895,11.11,20.44,11.37
76896,11.11,20.44,11.37
76897,11.11,20.44,11.37
76898,11.11,20.44,11.37
76899,11.11,20.44,11.37
76900,11.11,20.44,11.37
76901,11.11,20.44,11.37
76902,11.11,20.44,11.37
76903,11.11,20.44,11.37
76904,11.11,20.44,11.37
76905,11.11,20.44,11.37
76906,11.11,20.44,11.37
76907,11.11,20.44,11.37
76908,11.11,20.44,11.37
76909,11.11,20.44,11.37
76910,11.11,20.44,11.37
76911,11.11,20.44,11.37
76912,11.11,20.44,11.37
76913,11.11,20.44,11.37
76914,11.11,20.44,11.37
76915,11.11,20.44,11.37
76916,11.11,20.44,11.37
76917,11.11,20.44,11.37
76918,11.11,20.44,11.37
76919,11.11,20.44,11.37
76920,11.11,20.44,11.37
76921,11.11,20.44,11.37
76922,11.11,20.44,11.37
76923,11.11,20.44,11.37
76924,11.11,20.44,11.37
76925,11.11,20.44,11.37
76926,11.11,20.44,11.37
76927,11.11,20.44,11.37
76928,11.11,20.44,11.37
76929,11.11,20.44,11.37
76930,11.11,20.44,11.37
76931,11.11,20.44,11.37
76932,11.11,20.44,11.37
76933,11.11,20.44,11.37
76934,11.11,20.44,11.37
76935,11.11,20.44,11.37
76936,11.11,20.44,11.37
76937,11.11,20.44,11.37
76938,11.11,20.44,11.37
76939,11.11,20.44,11.37
76940,11.11,20.44,11.37
76941,11.11,20.44,11.37
76942,11.11,20.44,11.37
76943,11.11,20.44,11.37
76944,11.11,20.44,11.37
76945,11.11,20.44,11.37
76946,11.11,20.44,11.37
76947,11.11,20.44,11.37
76948,11.11,20.44,11.37
76949,11.11,20.44,11.37
76950,11.11,20.44,11.37
76951,11.11,20.44,11.37
76952,11.11,20.44,11.37
76953,11.11,20.44,11.37
76954,11.11,20.44,11.37
76955,11.11,20.44,11.37
76956,11.11,20.44,11.37
76957,11.11,20.44,11.37
76958,11.11,20.44,11.37
76959,11.11,20.44,11.37
76960,11.11,20.44,11.37
76961,11.11,20.44,11.37
76962,11.11,20.44,11.37
76963,11.11,20.44,11.37
76964,11.11,20.44,11.37
76965,11.11,20.44,11.37
76966,11.11,20.44,11.37
76967,11.11,20.44,11.37
76968,11.11,20.44,11.37
76969,11.11,20.44,11.37
76970,11.11,20.44,11.37
76971,11.11,20.44,11.37
76972,11.11,20.44,11.37
76973,11.11,20.44,11.37
76974,11.11,20.44,11.37
76975,11.11,20.44,11.37
76976,11.11,20.44,11.37
76977,11.11,20.44,11.37
76978,11.11,20.44,11.37
76979,11.11,20.44,11.37
76980,11.11,20.44,11.37
76981,11.11,20.44,11.37
76982,11.11,20.44,11.37
76983,11.11,20.44,11.37
76984,11.11,20.44,11.37
76985,11.11,20.44,11.37
76986,11.11,20.44,11.37
76987,11.11,20.44,11.37
76988,11.11,20.44,11.37
76989,11.11,20.44,11.37
76990,11.11,20.44,11.37
76991,11.11,20.44,11.37
76992,11.11,20.44,11.37
76993,11.11,20.44,11.37
76994,11.11,20.44,11.37
76995,11.11,20.44,11.37
76996,11.11,20.44,11.37
76997,11.11,20.44,11.37
76998,11.11,20.44,11.37
76999,11.11,20.44,11.37
77000,11.11,20.44,11.37
77001,11.11,20.44,11.37
77002,11.11,20.44,11.37
77003,11.11,20.44,11.37
77004,11.11,20.44,11.37
77005,11.11,20.44,11.37
77006,11.11,20.44,11.37
77007,11.11,20.44,11.37
77008,11.11,20.44,11.37
77009,11.11,20.44,11.37
77010,11.11,20.44,11.37
77011,11.11,20.44,11.37
77012,11.11,20.44,11.37
77013,11.11,20.44,11.37
77014,11.11,20.44,11.37
77015,11.11,20.44,11.37
77016,11.11,20.44,11.37
77017,11.11,20.44,11.37
77018,11.11,20.44,11.37
77019,11.11,20.44,11.37
77020,11.11,20.44,11.37
77021,11.11,20.44,11.37
77022,11.11,20.44,11.37
77023,11.11,20.44,11.37
77024,11.11,20.44,11.37
77025,11.11,20.44,11.37
77026,11.11,20.44,11.37
77027,11.11,20.44,11.37
77028,11.11,20.44,11.37
77029,11.11,20.44,11.37
77030,11.11,20.44,11.37
77031,11.11,20.44,11.37
77032,11.11,20.44,11.37
77033,11.11,20.44,11.37
77034,11.11,20.44,11.37
77035,11.11,20.44,11.37
