time,lane_exit_A,lane_exit_C,lane_exit_D,lane_exit_E
19551,20.81,19.8,16.66,17.5
19552,20.81,19.8,16.66,17.5
19553,20.81,19.8,16.66,17.5
19554,20.81,19.8,16.66,17.5
19555,20.81,19.8,16.66,17.5
19556,20.81,19.8,16.66,17.5
19557,20.81,19.8,16.66,17.5
19558,20.81,19.8,16.66,17.5
19559,20.81,19.8,16.66,17.5
19560,20.81,19.8,16.66,17.5
19561,20.81,19.8,16.66,17.5
19562,20.81,19.8,16.66,17.5
19563,20.81,19.8,16.66,17.5
19564,20.81,19.8,16.66,17.5
19565,20.81,19.8,16.66,17.5
19566,20.81,19.8,16.66,17.5
19567,20.81,19.8,16.66,17.5
19568,20.81,19.8,16.66,17.5
19569,20.81,19.8,16.66,17.5
19570,20.81,19.8,16.66,17.5
19571,20.81,19.8,16.66,17.5
19572,20.81,19.8,16.66,17.5
19573,20.81,19.8,15.04,17.5
19574,20.81,19.8,15.04,17.5
19575,20.81,19.8,15.04,17.5
19576,20.81,19.8,15.04,17.5
19577,20.81,19.8,15.04,17.5
19578,20.81,19.8,14.36,17.5
19579,20.81,19.8,14.36,17.5
19580,20.81,19.8,14.36,17.5
19581,20.81,19.8,14.36,17.5
19582,20.81,19.8,14.36,17.5
19583,20.81,19.8,14.36,17.5
19584,20.81,19.8,14.36,17.5
19585,20.81,19.8,14.55,17.5
19586,20.81,19.8,14.55,17.5
19587,20.81,19.8,14.55,17.5
19588,20.81,19.8,14.55,17.5
19589,20.81,19.8,14.9,17.5
19590,20.81,19.8,14.9,17.5
19591,20.81,19.8,14.9,17.5
19592,20.81,19.8,15.38,17.5
19593,20.81,19.8,15.38,17.5
19594,20.81,19.8,15.38,17.5
19595,20.81,19.8,13.78,17.5
19596,20.81,19.8,13.78,17.5
19597,20.81,19.8,13.78,17.5
19598,20.81,19.8,13.78,17.5
19599,20.81,19.8,13.76,17.5
19600,20.81,19.8,13.76,17.5
19601,20.81,19.8,13.76,17.5
19602,20.81,19.8,13.76,17.5
19603,20.81,19.8,13.76,17.5
19604,20.81,19.8,13.76,17.5
19605,20.81,19.8,13.76,17.5
19606,20.81,19.8,14.25,17.5
19607,20.81,19.8,14.25,17.5
19608,20.81,19.8,14.25,17.5
19609,20.81,19.8,14.25,17.5
19610,20.81,19.8,15.13,17.5
19611,20.81,19.8,15.13,17.5
19612,20.81,19.8,15.13,17.5
19613,20.81,19.8,15.13,17.5
19614,20.81,19.8,15.13,17.5
19615,20.81,19.8,15.13,17.5
19616,20.81,19.8,15.13,17.5
19617,20.81,19.8,14.19,17.5
19618,20.81,19.8,14.19,17.5
19619,20.81,19.8,14.19,17.5
19620,20.81,19.8,14.19,17.5
19621,20.81,19.8,14.19,17.5
19622,20.81,19.8,14.88,17.5
19623,20.81,19.8,14.88,17.5
19624,20.81,19.8,14.88,17.5
19625,20.81,19.8,14.88,17.5
19626,20.81,19.8,14.12,17.5
19627,20.81,19.8,14.12,17.5
19628,20.81,19.8,14.12,17.5
19629,20.81,19.8,14.12,17.5
19630,20.81,19.8,14.12,17.5
19631,20.81,19.8,14.47,17.5
19632,20.81,19.8,14.47,17.5
19633,20.81,19.8,14.47,17.5
19634,20.81,19.8,14.47,17.5
19635,20.81,19.8,13.6,17.5
19636,20.81,19.8,13.6,17.5
19637,20.81,19.8,13.6,17.5
19638,20.81,19.8,13.6,17.5
19639,20.81,19.8,14.74,17.5
19640,20.81,19.8,14.74,17.5
19641,20.81,19.8,14.74,17.5
19642,20.81,19.8,14.16,17.5
19643,20.81,19.8,14.16,17.5
19644,20.81,19.8,14.16,17.5
19645,20.81,19.8,14.16,17.5
19646,20.81,19.8,13.98,17.5
19647,20.81,19.8,13.98,17.5
19648,20.81,19.8,13.98,17.5
19649,20.81,19.8,13.98,17.5
19650,20.81,19.8,13.98,17.5
19651,20.81,19.8,13.98,17.5
19652,20.81,19.8,13.98,17.5
19653,20.81,19.8,13.77,17.5
19654,20.81,19.8,13.77,17.5
19655,20.81,19.8,13.77,17.5
19656,20.81,19.8,13.77,17.5
19657,20.81,19.8,13.77,17.5
19658,20.81,19.8,13.77,17.5
19659,20.81,19.8,13.77,17.5
19660,20.81,19.8,13.77,17.5
19661,20.81,19.8,13.77,17.5
19662,20.81,19.8,13.77,17.5
19663,20.81,19.8,13.77,17.5
19664,20.81,19.8,13.77,17.5
19665,20.81,19.8,13.77,17.5
19666,20.81,19.8,13.77,17.5
19667,20.81,19.8,13.77,17.5
19668,20.81,19.8,13.77,17.5
19669,20.81,19.8,13.77,17.5
19670,20.81,19.8,13.77,17.5
19671,20.81,19.8,13.77,17.5
19672,20.81,19.8,13.77,17.5
19673,20.81,19.8,13.77,17.5
19674,20.81,19.8,13.77,17.5
19675,20.81,19.8,13.77,17.5
19676,20.81,19.8,13.77,17.5
19677,20.81,19.8,13.77,17.5
19678,20.81,19.8,13.77,17.5
19679,20.81,19.8,13.77,17.5
19680,20.81,19.8,13.77,17.5
19681,20.81,19.8,13.77,17.5
19682,20.81,19.8,13.77,17.5
19683,20.81,19.8,13.77,17.5
19684,20.81,19.8,13.77,17.5
19685,20.81,19.8,13.77,17.5
19686,20.81,19.8,13.77,17.5
19687,20.81,19.8,13.77,17.5
19688,20.81,19.8,13.77,17.5
19689,20.81,19.8,13.77,17.5
19690,20.81,19.8,13.77,17.5
19691,20.81,19.8,13.77,17.5
19692,20.81,19.8,13.77,17.5
19693,20.81,19.8,13.77,17.5
19694,20.81,19.8,13.77,17.5
19695,20.81,19.8,13.77,17.5
19696,20.81,19.8,13.77,17.5
19697,20.81,19.8,13.77,17.5
19698,20.81,19.8,13.77,17.5
19699,20.81,19.8,13.77,17.5
19700,20.81,19.8,13.77,17.5
19701,20.81,19.8,13.77,17.5
19702,20.81,19.8,13.77,17.5
19703,20.81,19.8,13.77,17.56
19704,20.81,19.8,13.77,17.56
19705,20.81,19.8,13.77,17.56
19706,20.81,19.8,13.77,17.56
19707,20.81,19.8,13.77,17.56
19708,20.81,19.8,13.77,17.56
19709,20.81,19.8,13.77,17.56
19710,20.81,19.8,13.77,17.56
19711,20.81,19.8,13.77,17.56
19712,20.81,19.8,13.77,17.56
19713,20.81,19.8,13.77,17.56
19714,20.81,19.8,13.77,17.56
19715,20.81,19.8,13.77,17.56
19716,20.81,19.8,13.77,17.56
19717,20.81,19.8,13.77,17.56
19718,20.81,19.8,13.77,17.56
19719,20.81,19.8,13.77,17.56
19720,20.81,19.8,13.77,17.56
19721,20.81,19.8,13.77,17.56
19722,20.81,19.8,13.77,17.56
19723,20.81,19.8,13.77,17.56
19724,20.81,19.8,13.77,17.56
19725,20.81,19.8,13.77,17.56
19726,20.81,19.8,13.77,17.56
19727,20.81,19.8,13.77,17.56
19728,20.81,19.8,13.77,17.56
19729,20.81,19.8,13.77,17.56
19730,20.81,19.8,13.77,17.56
19731,20.81,19.8,13.77,17.56
19732,20.81,19.8,13.77,17.56
19733,20.81,19.8,13.77,17.56
19734,20.81,19.8,13.77,17.56
19735,20.81,19.8,13.77,17.56
19736,20.81,19.8,13.77,17.56
19737,20.81,19.8,13.77,17.56
19738,20.81,19.8,13.77,17.56
19739,20.81,19.8,13.77,17.56
19740,20.81,19.8,13.77,17.56
19741,20.81,19.8,13.77,17.56
19742,20.81,19.8,13.77,17.56
19743,20.81,19.8,13.77,17.56
19744,20.81,19.8,13.77,17.56
19745,20.81,19.8,13.77,17.56
19746,20.81,19.8,17.1,17.56
19747,20.81,19.8,17.1,17.56
19748,20.81,19.8,17.1,17.56
19749,20.81,19.8,17.1,17.56
19750,20.81,19.8,17.1,17.56
19751,20.81,19.8,17.1,17.56
19752,20.81,19.8,17.09,17.56
19753,20.81,19.8,17.09,17.56
19754,20.81,19.8,17.09,17.56
19755,20.81,19.8,17.09,17.56
19756,20.81,19.8,17.09,17.56
19757,20.81,19.8,17.03,13.76
19758,20.81,19.8,17.03,13.76
19759,20.81,19.8,17.03,13.76
19760,20.81,19.8,17.03,13.76
19761,20.81,19.8,17.03,14.05
19762,20.81,19.8,17.03,14.05
19763,20.81,19.8,17.03,14.05
19764,20.81,19.8,17.03,14.05
19765,20.81,19.8,17.03,14.05
19766,20.81,19.8,17.03,13.9
19767,20.81,19.8,17.03,13.9
19768,20.81,19.8,17.03,13.9
19769,20.81,19.8,17.03,13.9
19770,20.81,19.8,17.03,13.9
19771,20.81,19.8,17.03,13.9
19772,20.81,19.8,17.03,13.9
19773,20.81,19.8,17.03,13.9
19774,20.81,19.8,17.03,13.9
19775,20.81,19.8,17.03,13.9
19776,20.81,19.8,17.03,13.9
19777,20.81,19.8,17.03,13.9
19778,20.81,19.8,17.03,13.9
19779,20.81,19.8,17.03,13.9
19780,20.81,19.8,17.03,13.9
19781,20.81,19.8,17.03,13.9
19782,20.81,19.8,17.03,13.9
19783,20.81,19.8,17.03,13.9
19784,20.81,19.8,17.03,13.9
19785,20.81,19.8,17.03,13.9
19786,20.81,19.8,17.03,13.9
19787,11.14,19.8,17.03,13.9
19788,11.14,19.8,17.03,13.9
19789,11.14,19.8,17.03,13.9
19790,11.14,19.8,17.03,13.9
19791,11.14,19.8,17.03,13.9
19792,11.14,19.8,17.03,13.9
19793,11.19,19.8,17.03,13.9
19794,11.19,19.8,17.03,13.9
19795,11.19,19.8,17.03,13.9
19796,11.19,19.8,17.03,13.9
19797,11.19,19.8,17.03,13.9
19798,11.19,19.8,17.03,13.9
19799,11.19,19.8,17.03,13.9
19800,11.19,19.8,17.03,13.9
19801,11.19,19.8,17.03,13.9
19802,11.19,19.8,17.03,13.9
19803,11.19,19.8,17.03,13.9
19804,11.19,19.8,17.03,13.9
19805,11.19,19.8,17.03,13.9
19806,11.19,19.8,17.03,13.9
19807,15.44,19.8,17.03,13.9
19808,15.44,19.8,17.03,13.9
19809,15.44,19.8,17.03,13.9
19810,15.44,19.8,17.03,13.9
19811,15.44,19.8,17.03,13.9
19812,15.44,19.8,17.03,13.9
19813,15.44,19.8,17.03,13.9
19814,15.44,19.8,17.03,13.9
19815,15.44,19.8,17.03,13.9
19816,15.44,19.8,17.03,13.9
19817,15.44,19.8,17.03,13.9
19818,15.44,19.8,17.03,13.9
19819,15.44,19.8,17.03,13.9
19820,15.44,19.8,17.03,13.9
19821,15.44,19.8,17.03,13.9
19822,15.44,19.8,17.03,13.9
19823,15.44,19.8,17.03,13.9
19824,15.44,19.8,17.03,13.9
19825,15.44,19.8,17.03,13.9
19826,15.44,19.8,17.03,13.9
19827,15.44,19.8,17.03,13.9
19828,15.44,19.8,17.03,13.9
19829,15.44,19.8,15.61,13.9
19830,15.44,19.8,15.61,13.9
19831,15.44,19.8,15.61,13.9
19832,15.44,19.8,15.61,13.9
19833,15.44,19.8,15.65,13.9
19834,15.44,19.8,15.65,13.9
19835,15.44,19.8,15.65,13.9
19836,15.44,19.8,15.65,13.9
19837,15.44,19.8,16.55,13.9
19838,15.44,19.8,16.55,13.9
19839,15.44,19.8,16.55,13.9
19840,15.44,19.8,16.55,13.9
19841,15.44,19.8,16.55,13.9
19842,15.44,19.8,16.55,13.9
19843,15.44,19.8,16.55,13.9
19844,15.44,19.8,15.86,13.9
19845,15.44,19.8,15.86,13.9
19846,15.44,19.8,15.86,13.9
19847,15.44,19.8,15.86,13.9
19848,15.44,19.8,15.32,13.9
19849,15.44,19.8,15.32,13.9
19850,15.44,19.8,15.32,13.9
19851,15.44,19.8,15.32,13.9
19852,15.44,19.8,15.32,13.9
19853,15.44,19.8,15.56,13.9
19854,15.44,19.8,15.56,13.9
19855,15.44,19.8,15.56,22.98
19856,15.44,25.99,15.56,22.98
19857,15.44,25.99,15.56,22.98
19858,15.44,25.99,15.65,22.98
19859,15.44,25.99,15.65,22.98
19860,15.44,25.99,15.65,22.98
19861,15.44,25.99,15.65,22.98
19862,15.44,25.99,15.67,22.98
19863,15.44,25.99,15.67,22.98
19864,15.44,25.99,15.67,22.98
19865,15.44,25.99,15.67,22.98
19866,15.44,25.99,15.31,22.98
19867,15.44,25.99,15.31,22.98
19868,15.44,25.99,15.31,22.98
19869,15.44,25.99,15.36,22.98
19870,15.44,25.99,15.36,20.93
19871,15.44,25.99,15.36,20.93
19872,15.44,25.99,15.36,20.93
19873,15.44,25.99,15.85,20.93
19874,15.44,25.99,15.85,20.93
19875,15.44,25.99,15.85,20.93
19876,15.44,25.99,15.85,20.93
19877,15.44,25.99,15.85,20.93
19878,15.44,25.99,14.35,20.93
19879,15.44,25.99,14.35,20.93
19880,15.44,25.99,14.35,20.93
19881,15.44,25.99,14.35,20.93
19882,15.44,25.99,14.91,20.93
19883,15.44,25.99,14.91,20.93
19884,15.44,25.99,14.91,20.93
19885,15.44,25.99,14.91,20.93
19886,15.44,25.99,14.91,20.93
19887,15.44,25.99,14.91,20.93
19888,15.44,25.99,14.91,20.93
19889,15.44,25.99,14.91,20.93
19890,15.44,25.99,14.91,20.93
19891,15.44,25.99,14.91,20.93
19892,15.44,25.99,14.91,20.93
19893,15.44,25.99,14.91,20.93
19894,15.44,25.99,14.91,20.93
19895,15.44,25.99,14.91,20.93
19896,15.44,25.99,14.91,20.93
19897,15.44,25.99,14.91,20.93
19898,15.44,25.99,14.91,20.93
19899,15.44,25.99,14.91,20.93
19900,15.44,25.99,14.91,20.93
19901,15.44,25.99,14.91,20.93
19902,15.44,25.99,14.91,20.93
19903,15.44,25.99,14.91,20.93
19904,15.44,25.99,14.91,20.93
19905,15.44,25.99,14.91,20.93
19906,15.44,25.99,14.91,20.93
19907,15.44,25.99,14.91,20.93
19908,15.44,25.99,14.91,20.93
19909,15.44,25.99,14.91,20.93
19910,15.44,25.99,14.91,20.93
19911,15.44,25.99,14.91,20.93
19912,15.44,25.99,14.91,20.93
19913,15.44,25.99,14.91,20.93
19914,15.44,25.99,14.91,20.93
19915,15.44,25.99,14.91,20.93
19916,15.44,25.99,14.91,20.93
19917,15.44,25.99,14.91,20.93
19918,15.44,25.99,14.91,20.93
19919,15.44,25.99,14.91,20.93
19920,15.44,25.99,14.91,20.93
19921,15.44,25.99,14.91,20.93
19922,15.44,25.99,14.91,20.93
19923,15.44,25.99,14.91,20.93
19924,15.44,25.99,14.91,20.93
19925,15.44,25.99,14.91,20.93
19926,15.44,25.99,14.91,20.93
19927,15.44,25.99,14.91,20.93
19928,15.44,25.99,14.91,20.93
19929,15.44,25.99,14.91,20.93
19930,15.44,25.99,14.91,20.93
19931,15.44,25.99,14.91,20.93
19932,15.44,25.99,14.91,20.93
19933,15.44,25.99,14.91,20.93
19934,15.44,25.99,14.91,20.93
19935,15.44,25.99,14.91,20.93
19936,15.44,25.99,14.91,20.93
19937,15.44,25.99,14.91,20.93
19938,15.44,25.99,14.91,20.93
19939,15.44,25.99,14.91,20.93
19940,15.44,25.99,14.91,20.93
19941,15.44,25.99,14.91,20.93
19942,15.44,25.99,14.91,20.93
19943,15.44,25.99,14.91,20.93
19944,15.44,25.99,14.91,20.93
19945,15.44,25.99,14.91,20.93
19946,15.44,25.99,14.91,20.93
19947,15.44,25.99,14.91,20.93
19948,15.44,25.99,14.91,20.93
19949,15.44,25.99,14.91,20.93
19950,15.44,25.99,14.91,20.93
19951,15.44,25.99,14.91,20.93
19952,15.44,25.99,14.91,20.93
19953,15.44,25.99,14.91,20.93
19954,15.44,25.99,14.91,20.93
19955,15.44,25.99,14.91,20.93
19956,15.44,25.99,14.91,20.93
19957,15.44,25.99,14.91,20.93
19958,15.44,25.99,14.91,20.93
19959,15.44,25.99,14.91,20.93
19960,15.44,25.99,14.91,20.93
19961,15.44,25.99,14.91,20.93
19962,15.44,25.99,14.91,20.93
19963,15.44,25.99,14.91,20.93
19964,15.44,25.99,14.91,20.93
19965,15.44,25.99,14.91,20.93
19966,15.44,25.99,14.91,20.93
19967,15.44,25.99,14.91,20.93
19968,15.44,25.99,13.65,20.93
19969,15.44,25.99,13.65,20.93
19970,15.44,25.99,13.65,20.93
19971,15.44,25.99,13.65,20.93
19972,15.44,25.99,13.46,20.93
19973,15.44,25.99,13.46,20.93
19974,15.44,25.99,13.46,20.93
19975,15.44,25.99,13.46,20.93
19976,15.44,25.99,12.65,20.93
19977,15.44,25.99,12.65,20.93
19978,15.44,25.99,12.65,20.93
19979,15.44,25.99,12.65,20.93
19980,15.44,25.99,12.65,20.93
19981,15.44,25.99,12.65,20.93
19982,15.44,25.99,12.65,20.93
19983,15.44,25.99,12.65,20.93
19984,15.44,25.99,12.65,20.93
19985,15.44,25.99,12.65,20.93
19986,15.44,25.99,12.65,20.93
19987,15.44,25.99,12.65,20.93
19988,15.44,25.99,12.65,20.93
19989,15.44,25.99,12.65,20.93
19990,15.44,25.99,12.65,20.93
19991,15.44,25.99,12.65,20.93
19992,15.44,25.99,12.65,20.93
19993,15.44,25.99,12.65,20.93
19994,15.44,25.99,12.65,20.93
19995,15.44,25.99,12.65,16.62
19996,15.44,25.99,12.65,16.62
19997,15.44,25.99,12.65,16.62
19998,15.44,25.99,12.65,16.62
19999,15.44,25.99,12.65,16.62
20000,15.44,25.99,12.65,16.6
20001,15.44,25.99,12.65,16.6
20002,15.44,25.99,12.65,16.6
20003,15.44,25.99,12.65,16.6
20004,15.44,25.99,12.65,16.6
20005,15.44,25.99,12.65,16.6
20006,15.44,25.99,12.65,16.6
20007,15.44,25.99,12.65,16.6
20008,15.44,25.99,12.65,16.6
20009,15.44,25.99,12.65,16.6
20010,15.44,25.99,12.65,16.6
20011,15.44,25.99,12.65,16.6
20012,15.44,25.99,12.65,16.6
20013,15.44,25.99,12.65,16.6
20014,15.44,25.99,12.65,16.6
20015,15.44,25.99,12.65,16.6
20016,15.44,25.99,12.65,16.6
20017,15.44,25.99,12.65,16.6
20018,15.44,25.99,12.65,16.6
20019,15.44,25.99,12.65,16.6
20020,15.44,25.99,12.65,16.6
20021,15.44,25.99,12.65,16.6
20022,15.44,25.99,12.65,16.6
20023,15.44,25.99,12.65,16.6
20024,15.44,25.99,12.65,16.6
20025,15.44,25.99,12.65,16.6
20026,15.44,25.99,12.65,16.6
20027,15.44,25.99,12.65,16.6
20028,15.44,25.99,12.65,16.6
20029,15.44,25.99,12.65,16.6
20030,15.44,25.99,12.65,16.6
20031,15.44,25.99,12.65,16.6
20032,15.44,25.99,12.65,16.6
20033,15.44,25.99,12.65,16.6
20034,15.44,25.99,12.65,16.6
20035,15.44,25.99,12.65,16.6
20036,15.44,25.99,12.65,16.6
20037,15.44,25.99,12.65,16.6
20038,15.44,25.99,12.65,16.6
20039,15.44,25.99,12.65,16.6
20040,15.44,25.99,12.65,16.6
20041,15.44,25.99,12.65,16.6
20042,15.44,25.99,12.65,16.6
20043,15.44,25.99,12.65,16.6
20044,15.44,25.99,12.65,16.6
20045,15.44,25.99,12.65,16.6
20046,15.44,25.99,12.65,16.6
20047,15.44,25.99,12.65,16.6
20048,15.44,25.99,12.65,16.6
20049,15.44,25.99,12.65,16.6
20050,15.44,25.99,12.65,16.6
20051,15.44,25.99,12.65,16.6
20052,15.44,25.99,12.65,16.6
20053,15.44,25.99,12.65,16.6
20054,15.44,25.99,12.65,16.6
20055,15.44,25.99,12.65,16.6
20056,15.44,25.99,12.65,16.6
20057,15.44,25.99,12.65,16.6
20058,15.44,25.99,12.65,16.6
20059,15.44,25.99,12.65,16.6
20060,15.44,25.99,12.65,16.6
20061,15.44,25.99,12.65,16.6
20062,15.44,25.99,12.65,16.6
20063,15.44,25.99,12.65,16.6
20064,15.44,25.99,12.65,16.6
20065,15.44,25.99,12.65,16.6
20066,15.44,25.99,12.65,16.6
20067,15.44,25.99,12.65,16.6
20068,15.44,25.99,12.65,16.6
20069,15.44,25.99,12.65,16.6
20070,15.44,25.99,12.65,16.6
20071,15.44,25.99,12.65,16.6
20072,15.44,25.99,12.65,16.6
20073,15.44,25.99,12.65,16.6
20074,15.44,25.99,12.65,16.6
20075,15.44,25.99,12.65,16.6
20076,15.44,25.99,12.65,16.6
20077,15.44,25.99,12.65,16.6
20078,15.44,25.99,12.65,16.6
20079,15.44,25.99,12.65,16.6
20080,15.44,25.99,12.65,16.6
20081,15.44,25.99,12.65,16.6
20082,15.44,25.99,12.65,16.6
20083,15.44,25.99,12.65,16.6
20084,15.44,25.99,12.65,16.6
20085,15.44,25.99,12.65,16.6
20086,15.44,25.99,12.65,16.6
20087,15.44,25.99,12.65,16.6
20088,15.44,25.99,12.65,16.6
20089,15.44,25.99,12.65,16.6
20090,15.44,25.99,12.65,16.6
20091,15.44,25.99,12.65,16.6
20092,15.44,25.99,12.65,16.6
20093,15.44,25.99,12.65,16.6
20094,15.44,25.99,12.65,16.6
20095,15.44,25.99,12.65,16.6
20096,15.44,25.99,12.65,16.6
20097,15.44,25.99,12.65,16.6
20098,15.44,25.99,15.12,16.6
20099,15.44,25.99,15.12,16.6
20100,15.44,25.99,15.12,16.6
20101,15.44,25.99,15.12,16.6
20102,15.44,25.99,14.63,16.6
20103,15.44,25.99,14.63,16.6
20104,15.44,25.99,14.63,16.6
20105,15.44,25.99,15.87,16.6
20106,15.44,25.99,15.87,16.6
20107,15.44,25.99,15.87,16.65
20108,15.44,25.99,15.87,16.65
20109,15.44,25.99,15.87,16.65
20110,15.44,25.99,15.87,16.65
20111,15.44,25.99,15.87,16.65
20112,15.44,25.99,15.87,16.65
20113,15.44,25.99,15.87,16.65
20114,15.44,25.99,15.36,16.65
20115,15.44,25.99,15.36,16.65
20116,15.44,25.99,15.36,16.65
20117,15.44,25.99,15.36,16.65
20118,15.44,25.99,15.7,16.65
20119,15.44,25.99,15.7,16.65
20120,15.44,25.99,15.7,16.65
20121,15.44,25.99,15.7,16.65
20122,15.44,25.99,15.7,16.65
20123,15.44,25.99,15.7,16.65
20124,15.44,25.99,15.7,16.65
20125,15.44,25.99,15.7,16.65
20126,15.44,25.99,15.7,16.65
20127,15.44,25.99,15.7,16.65
20128,15.44,25.99,15.7,16.65
20129,15.44,25.99,15.7,16.65
20130,15.44,25.99,20.91,16.65
20131,15.44,25.99,20.91,16.65
20132,15.44,25.99,20.91,16.65
20133,15.44,25.99,20.91,16.65
20134,15.44,25.99,20.91,16.65
20135,15.44,25.99,20.91,16.65
20136,15.44,25.99,20.91,16.65
20137,15.44,25.99,20.91,16.65
20138,15.44,25.99,20.91,16.65
20139,15.44,25.99,20.91,16.65
20140,15.44,25.99,20.91,16.65
20141,15.44,25.99,20.91,16.65
20142,15.44,25.99,20.91,16.65
20143,15.44,25.99,20.91,16.65
20144,15.44,25.99,20.91,16.65
20145,15.44,25.99,20.91,16.65
20146,15.44,25.99,20.91,16.65
20147,15.44,25.99,20.91,16.65
20148,15.44,25.99,20.91,16.65
20149,15.44,25.99,20.91,16.65
20150,15.44,25.99,20.91,16.65
20151,15.44,25.99,20.91,16.65
20152,15.44,25.99,20.91,16.65
20153,15.44,25.99,20.91,16.65
20154,15.44,25.99,20.91,16.65
20155,15.44,25.99,20.91,16.65
20156,15.44,25.99,20.91,16.65
20157,15.44,25.99,20.91,16.65
20158,15.44,25.99,20.91,16.65
20159,15.44,25.99,20.91,16.65
20160,15.44,25.99,20.91,16.65
20161,15.44,25.99,20.91,16.65
20162,15.44,25.99,20.91,16.65
20163,15.44,25.99,20.91,16.65
20164,15.44,25.99,20.91,16.65
20165,15.44,25.99,20.91,16.65
20166,15.44,25.99,20.91,16.65
20167,15.44,25.99,20.91,16.65
20168,15.44,25.99,20.91,16.65
20169,15.44,25.99,20.91,16.65
20170,15.44,25.99,20.91,16.65
20171,15.44,25.99,20.91,16.65
20172,15.44,25.99,20.91,16.65
20173,15.44,25.99,20.91,16.65
20174,15.44,25.99,20.91,16.65
20175,15.44,25.99,20.91,16.65
20176,15.44,25.99,20.91,16.65
20177,15.44,25.99,20.91,16.65
20178,15.44,25.99,20.91,16.65
20179,15.44,25.99,20.91,16.65
20180,15.44,25.99,20.91,16.65
20181,15.44,25.99,16.43,16.65
20182,15.44,25.99,16.43,16.65
20183,15.44,25.99,16.43,16.65
20184,15.44,25.99,16.43,16.65
20185,15.44,25.99,16.65,16.65
20186,15.44,25.99,16.65,16.65
20187,15.44,25.99,16.65,16.65
20188,15.44,25.99,16.65,16.65
20189,15.44,25.99,16.65,16.65
20190,15.44,25.99,16.29,16.65
20191,15.44,25.99,16.29,16.65
20192,15.44,25.99,16.29,16.65
20193,15.44,25.99,16.29,16.65
20194,15.44,25.99,17.77,16.65
20195,15.44,25.99,17.77,16.65
20196,15.44,25.99,17.77,16.65
20197,15.44,25.99,16.93,16.65
20198,15.44,25.99,16.93,16.65
20199,15.44,25.99,16.93,16.65
20200,15.44,25.99,17.73,16.65
20201,15.44,25.99,17.73,16.65
20202,15.44,25.99,17.73,16.65
20203,15.44,25.99,17.73,16.65
20204,15.44,25.99,17.73,16.65
20205,15.44,25.99,17.73,16.65
20206,15.44,25.99,17.73,16.65
20207,15.44,25.99,17.73,16.65
20208,15.44,25.99,17.73,16.65
20209,15.44,25.99,17.73,16.65
20210,15.44,25.99,17.73,16.65
20211,15.44,25.99,17.73,16.65
20212,15.44,25.99,17.73,16.65
20213,15.44,25.99,17.73,16.65
20214,15.44,25.99,17.73,16.65
20215,15.44,25.99,17.73,16.65
20216,15.44,25.99,17.73,16.65
20217,15.44,25.99,17.73,16.65
20218,15.44,25.99,17.73,16.65
20219,15.44,25.99,17.73,16.65
20220,15.44,25.99,17.73,16.65
20221,15.44,25.99,17.73,16.65
20222,15.44,25.99,17.73,16.65
20223,15.44,25.99,17.73,16.65
20224,15.44,25.99,17.73,16.65
20225,15.44,25.99,17.73,16.65
20226,15.44,25.99,17.73,16.65
20227,15.44,25.99,17.73,16.65
20228,15.44,25.99,17.73,16.65
20229,15.44,25.99,17.73,16.65
20230,15.44,25.99,17.73,16.65
20231,15.44,25.99,17.73,16.65
20232,15.44,25.99,17.73,16.65
20233,15.44,25.99,17.73,16.65
20234,15.44,25.99,17.73,16.65
20235,15.44,25.99,17.73,16.65
20236,15.44,25.99,17.73,16.65
20237,15.44,25.99,17.73,16.65
20238,15.44,25.99,17.73,16.65
20239,15.44,25.99,17.73,16.65
20240,15.44,25.99,17.73,16.65
20241,15.44,25.99,17.73,16.65
20242,15.44,25.99,17.73,16.65
20243,15.44,25.99,17.73,16.65
20244,15.44,25.99,17.73,16.65
20245,15.44,25.99,17.73,16.65
20246,15.44,25.99,17.73,16.65
20247,15.44,25.99,17.73,16.65
20248,15.44,25.99,17.73,16.65
20249,15.44,25.99,17.73,16.65
20250,15.44,25.99,17.73,16.65
20251,15.44,25.99,17.73,16.65
20252,15.44,25.99,17.73,16.65
20253,15.44,25.99,17.73,16.65
20254,15.44,25.99,17.73,16.65
20255,15.44,25.99,17.73,16.65
20256,15.44,25.99,17.73,16.65
20257,15.44,25.99,17.73,16.65
20258,15.44,25.99,17.73,16.65
20259,15.44,25.99,17.73,16.65
20260,15.44,25.99,17.73,16.65
20261,15.44,25.99,17.73,16.65
20262,15.44,25.99,17.73,16.65
20263,15.44,25.99,17.73,16.65
20264,15.44,25.99,17.73,16.65
20265,15.44,25.99,17.73,16.65
20266,15.44,25.99,17.73,16.65
20267,15.44,25.99,17.73,16.65
20268,15.44,25.99,17.73,16.65
20269,15.44,25.99,17.73,16.65
20270,15.44,25.99,17.73,16.65
20271,15.44,25.99,17.73,16.65
20272,15.44,25.99,17.73,16.65
20273,15.44,25.99,17.73,16.65
20274,15.44,25.99,17.73,16.65
20275,15.44,25.99,17.73,16.65
20276,15.44,25.99,17.73,16.65
20277,15.44,25.99,17.73,16.65
20278,15.44,25.99,17.73,16.65
20279,15.44,25.99,17.73,16.65
20280,15.44,25.99,17.73,16.65
20281,15.44,25.99,17.73,16.65
20282,15.44,25.99,17.73,16.65
20283,15.44,25.99,17.73,16.65
20284,15.44,25.99,17.73,16.65
20285,15.44,25.99,17.73,16.65
