time,lane_exit_A,lane_exit_D
75999,14.65,16.46
76000,14.65,16.46
76001,14.65,16.46
76002,14.65,16.46
76003,14.65,16.46
76004,14.65,16.46
76005,14.65,16.46
76006,14.65,16.46
76007,14.65,16.46
76008,14.65,16.46
76009,14.65,16.46
76010,14.65,16.46
76011,14.65,16.46
76012,14.65,16.46
76013,14.65,16.46
76014,14.65,16.46
76015,14.65,16.46
76016,14.65,16.46
76017,14.65,16.46
76018,14.65,16.46
76019,14.65,16.46
76020,14.65,16.46
76021,14.65,16.46
76022,14.65,16.46
76023,14.65,16.46
76024,14.65,16.46
76025,14.65,16.46
76026,14.65,16.46
76027,14.65,16.46
76028,14.65,16.46
76029,14.65,16.46
76030,14.65,16.46
76031,14.65,16.46
76032,14.65,16.46
76033,14.65,16.46
76034,14.65,16.46
76035,14.65,16.46
76036,14.65,16.46
76037,14.65,16.46
76038,14.65,16.46
76039,14.65,16.46
76040,14.65,16.46
76041,14.65,16.46
76042,14.65,16.46
76043,14.65,16.46
76044,14.65,16.46
76045,14.65,16.46
76046,14.65,16.46
76047,14.65,16.46
76048,14.65,16.46
76049,14.65,16.46
76050,14.65,16.46
76051,14.65,16.46
76052,14.65,16.46
76053,14.65,18.0
76054,14.65,18.0
76055,14.65,18.0
76056,14.65,18.0
76057,14.65,18.0
76058,15.56,18.0
76059,15.56,18.0
76060,15.56,18.0
76061,15.56,18.0
76062,15.56,18.0
76063,15.56,18.0
76064,15.56,18.0
76065,15.56,18.0
76066,15.56,18.0
76067,15.56,18.0
76068,15.56,18.0
76069,15.56,18.0
76070,15.56,18.0
76071,15.56,18.0
76072,15.56,18.0
76073,15.56,18.0
76074,15.56,18.0
76075,15.56,18.0
76076,15.56,18.0
76077,15.56,18.0
76078,15.56,18.0
76079,15.56,18.0
76080,15.56,18.0
76081,15.56,18.0
76082,15.56,18.0
76083,15.56,18.0
76084,15.56,18.0
76085,15.56,18.0
76086,15.56,18.0
76087,15.56,18.0
76088,15.56,18.0
76089,15.56,18.0
76090,15.56,18.0
76091,15.56,18.0
76092,15.56,18.0
76093,15.56,18.0
76094,15.56,18.0
76095,15.56,18.0
76096,15.56,18.0
76097,15.56,18.0
76098,15.56,18.0
76099,15.56,18.0
76100,15.56,18.0
76101,15.56,18.0
76102,15.56,18.0
76103,15.56,18.0
76104,15.56,18.0
76105,15.56,18.0
76106,15.56,18.0
76107,15.56,18.0
76108,15.56,18.0
76109,15.56,18.0
76110,15.56,18.0
76111,15.56,18.0
76112,15.56,18.0
76113,15.56,18.0
76114,15.56,18.0
76115,15.56,18.0
76116,15.56,18.0
76117,15.56,18.0
76118,15.56,18.0
76119,15.56,18.0
76120,15.56,18.0
76121,15.56,18.0
76122,15.56,18.0
76123,15.56,18.0
76124,15.56,18.0
76125,15.56,18.0
76126,15.56,18.0
76127,15.56,18.0
76128,15.56,18.0
76129,15.56,18.0
76130,15.56,18.0
76131,15.56,18.0
76132,15.56,18.0
76133,15.56,18.0
76134,15.56,18.0
76135,15.56,18.0
76136,15.56,18.0
76137,15.56,18.0
76138,15.56,18.0
76139,15.56,18.0
76140,15.56,18.0
76141,15.56,18.0
76142,15.56,18.0
76143,15.56,18.0
76144,15.56,18.0
76145,15.56,18.0
76146,15.56,18.0
76147,15.56,18.0
76148,15.56,18.0
76149,15.56,18.0
76150,15.56,18.0
76151,15.56,18.0
76152,15.56,18.0
76153,15.56,18.0
76154,15.56,18.0
76155,15.56,18.0
76156,15.56,18.0
76157,15.56,18.0
76158,15.56,18.0
76159,15.56,18.0
76160,15.56,18.0
76161,15.56,18.0
76162,15.56,18.0
76163,15.56,18.0
76164,15.56,18.0
76165,15.56,18.0
76166,15.56,18.0
76167,15.56,18.0
76168,15.56,18.0
76169,15.56,18.0
76170,15.56,18.0
76171,15.56,18.0
76172,15.56,19.32
76173,15.56,19.32
76174,15.56,19.32
76175,15.56,19.32
76176,15.56,19.32
76177,15.56,19.32
76178,15.56,19.32
76179,15.56,19.32
76180,15.56,19.32
76181,15.56,19.32
76182,15.56,19.32
76183,15.56,19.32
76184,15.56,19.32
76185,15.56,19.32
76186,15.56,19.32
76187,15.56,19.32
76188,15.56,19.32
76189,15.56,19.32
76190,15.56,19.32
76191,15.56,19.32
76192,15.56,19.32
76193,15.56,19.32
76194,15.56,19.32
76195,15.56,19.32
76196,15.56,19.32
76197,15.56,19.32
76198,15.56,19.32
76199,15.56,19.32
76200,15.56,19.32
76201,15.56,19.32
76202,15.56,19.32
76203,15.56,19.32
76204,15.56,19.32
76205,15.56,19.32
76206,15.56,19.32
76207,12.2,19.32
76208,12.2,19.32
76209,12.2,19.32
76210,12.2,19.32
76211,12.2,19.32
76212,12.2,19.32
76213,12.2,19.32
76214,12.2,19.32
76215,12.58,19.32
76216,12.58,19.32
76217,12.58,19.32
76218,12.58,19.32
76219,12.58,19.32
76220,12.58,19.32
76221,12.58,19.32
76222,12.58,19.32
76223,12.58,19.32
76224,12.58,19.32
76225,12.58,19.32
76226,12.58,19.32
76227,12.58,19.32
76228,12.58,19.32
76229,12.58,19.32
76230,12.58,19.32
76231,12.58,19.32
76232,12.58,19.32
76233,12.58,19.32
76234,12.58,19.32
76235,12.58,19.32
76236,12.58,19.32
76237,12.58,19.32
76238,12.58,19.32
76239,12.58,19.32
76240,12.58,19.32
76241,12.58,19.32
76242,12.58,19.32
76243,12.58,19.32
76244,12.58,19.32
76245,12.58,19.32
76246,12.58,19.32
76247,12.58,19.32
76248,12.58,19.32
76249,12.58,19.32
76250,12.58,19.32
76251,12.58,19.32
76252,12.58,19.32
76253,12.58,19.32
76254,12.58,19.32
76255,12.58,19.32
76256,12.58,19.32
76257,12.58,19.32
76258,12.58,19.32
76259,12.58,19.32
76260,12.58,19.32
76261,12.58,19.32
76262,12.58,19.32
76263,12.58,19.32
76264,12.58,19.32
76265,12.58,19.32
76266,12.58,19.32
76267,12.58,19.32
76268,12.58,19.32
76269,12.58,19.32
76270,12.58,19.32
76271,12.58,19.32
76272,12.58,19.32
76273,12.58,19.32
76274,12.58,19.32
76275,12.58,19.32
76276,12.58,19.32
76277,12.58,19.32
76278,12.58,19.32
76279,12.58,19.32
76280,12.58,19.32
76281,12.58,19.32
76282,12.58,19.32
76283,12.58,19.32
76284,12.58,19.32
76285,12.58,19.32
76286,12.58,19.32
76287,12.58,19.32
76288,12.58,19.32
76289,12.58,19.32
76290,12.58,19.32
76291,12.58,19.32
76292,12.58,19.32
76293,12.58,19.32
76294,12.58,19.32
76295,12.58,19.32
76296,12.58,19.32
76297,12.58,19.32
76298,12.58,19.32
76299,12.58,19.32
76300,12.58,19.32
76301,12.58,19.32
76302,12.58,19.32
76303,12.58,19.32
76304,12.58,19.32
76305,12.58,19.32
76306,12.58,19.32
76307,12.58,19.32
76308,12.58,19.32
76309,12.58,19.32
76310,12.58,19.32
76311,12.58,19.32
76312,12.58,19.32
76313,12.58,19.32
76314,12.58,19.32
76315,12.58,19.32
76316,12.58,19.32
76317,12.58,19.32
76318,12.58,19.32
76319,12.58,19.32
76320,12.58,19.32
76321,12.58,19.32
76322,12.58,19.32
76323,12.58,19.32
76324,12.58,19.32
76325,12.58,19.32
76326,12.58,19.32
76327,12.58,19.32
76328,12.58,19.32
76329,12.58,19.32
76330,12.58,19.32
76331,12.58,19.32
76332,12.58,19.32
76333,12.58,19.32
76334,12.58,19.32
76335,12.58,19.32
76336,12.58,19.32
76337,12.58,19.32
76338,12.58,19.32
76339,12.58,19.32
76340,12.58,19.32
76341,12.58,19.32
76342,12.58,19.32
76343,12.58,19.32
76344,12.58,19.32
76345,12.58,19.32
76346,12.58,19.32
76347,12.58,19.32
76348,12.58,19.32
76349,12.58,19.32
76350,12.74,19.32
76351,12.74,19.32
76352,12.74,19.32
76353,12.74,19.32
76354,12.74,19.32
76355,12.74,19.32
76356,12.74,19.32
76357,12.74,19.32
76358,12.74,19.32
76359,12.74,19.32
76360,12.74,19.32
76361,12.74,19.32
76362,12.74,19.32
76363,12.74,19.32
76364,12.74,19.32
76365,12.74,19.32
76366,12.74,19.32
76367,12.74,19.32
76368,12.74,19.32
76369,12.74,19.32
76370,12.74,19.32
76371,12.74,19.32
76372,12.74,19.32
76373,12.74,19.32
76374,12.74,19.32
76375,12.74,19.32
76376,12.74,19.32
76377,12.74,19.32
76378,12.74,19.32
76379,12.74,19.32
76380,12.74,19.32
76381,12.74,19.32
76382,12.74,19.32
76383,12.74,19.32
76384,12.74,19.32
76385,12.74,19.32
76386,12.74,19.32
76387,12.74,19.32
76388,12.74,19.32
76389,12.74,19.32
76390,12.74,19.32
76391,12.74,19.32
76392,12.74,19.32
76393,12.74,19.32
76394,12.74,19.32
76395,12.74,19.32
76396,12.74,19.32
76397,12.74,19.32
76398,12.74,19.32
76399,12.74,19.32
76400,12.74,19.32
76401,12.74,19.32
76402,12.74,19.32
76403,12.74,19.32
76404,12.74,19.32
76405,12.74,19.32
76406,12.74,19.32
76407,12.74,19.32
76408,12.74,19.32
76409,12.74,19.32
76410,12.74,19.32
76411,12.74,19.32
76412,12.74,19.32
76413,12.74,19.32
76414,12.74,19.32
76415,12.74,19.32
76416,12.74,19.32
76417,12.74,19.32
76418,12.74,19.32
76419,12.74,19.32
76420,12.74,19.32
76421,12.74,19.32
76422,12.74,19.32
76423,12.74,19.32
76424,12.74,19.32
76425,12.74,19.32
76426,12.74,19.32
76427,12.74,19.32
76428,12.74,19.32
76429,12.74,19.32
76430,12.74,19.32
76431,12.74,19.32
76432,12.74,19.32
76433,12.74,19.32
76434,12.74,19.32
76435,12.74,19.32
76436,12.74,19.32
76437,12.74,19.32
76438,12.74,19.32
76439,12.74,19.32
76440,12.74,19.32
76441,12.74,19.32
76442,12.74,19.32
76443,12.74,19.32
76444,12.74,19.32
76445,12.74,19.32
76446,12.74,19.32
76447,12.74,19.32
76448,12.74,19.32
76449,12.74,19.32
76450,12.74,19.32
76451,12.74,19.32
76452,12.74,19.32
76453,12.74,19.32
76454,12.74,19.32
76455,12.74,19.32
76456,12.74,19.32
76457,12.74,19.32
76458,12.74,19.32
76459,12.74,19.32
76460,12.74,19.32
76461,12.74,19.32
76462,12.74,19.32
76463,12.74,19.32
76464,12.74,19.32
76465,12.74,19.32
76466,12.74,19.32
76467,12.74,19.32
76468,12.74,19.32
76469,12.74,19.32
76470,12.74,19.32
76471,12.74,19.32
76472,12.74,19.32
76473,12.74,19.32
76474,12.74,19.32
76475,12.74,19.32
76476,12.74,19.32
76477,12.74,15.26
76478,12.74,15.26
76479,12.74,15.26
76480,12.74,15.52
76481,12.74,15.52
76482,12.74,15.52
76483,12.74,15.52
76484,12.74,14.75
76485,12.74,14.75
76486,12.74,14.75
76487,12.74,14.75
76488,12.74,14.75
76489,12.74,14.75
76490,12.74,14.62
76491,12.74,14.62
76492,12.74,14.62
76493,12.74,14.62
76494,12.74,16.13
76495,12.74,16.13
76496,12.74,16.13
76497,12.74,16.03
76498,12.74,16.03
76499,12.74,16.03
76500,12.74,16.03
76501,12.74,16.03
76502,12.74,15.78
76503,12.74,15.78
76504,12.74,15.78
76505,12.74,15.78
76506,12.74,15.78
76507,12.74,15.78
76508,12.74,15.78
76509,12.74,15.78
76510,12.74,15.78
76511,12.74,15.78
76512,12.74,15.78
76513,12.74,15.78
76514,12.74,15.78
76515,12.74,15.78
76516,12.74,15.78
76517,12.74,15.78
76518,12.74,15.78
76519,12.74,15.78
76520,12.74,15.78
76521,12.74,15.78
76522,12.74,15.78
76523,12.74,15.78
76524,12.74,15.78
76525,12.74,15.78
76526,12.74,15.78
76527,12.74,15.78
76528,12.74,15.78
76529,12.74,15.78
76530,12.74,15.78
76531,12.74,15.78
76532,12.74,15.78
76533,12.74,15.78
76534,12.74,15.78
76535,12.74,15.78
76536,12.74,15.78
76537,12.74,15.78
76538,12.74,15.78
76539,12.74,15.78
76540,12.74,15.78
76541,12.74,15.78
76542,12.74,15.78
76543,12.74,15.78
76544,12.74,15.78
76545,12.74,15.78
76546,12.74,15.78
76547,12.74,15.78
76548,12.74,15.78
76549,12.74,15.78
76550,12.74,15.78
76551,12.74,15.78
76552,12.74,15.78
76553,12.74,15.78
76554,12.74,15.78
76555,12.74,15.78
76556,12.74,15.78
76557,12.74,15.78
76558,12.74,15.78
76559,12.74,15.78
76560,12.74,15.78
76561,12.74,15.78
76562,12.74,15.78
76563,12.74,15.78
76564,12.74,15.78
76565,12.74,15.78
76566,12.74,15.78
76567,12.74,15.78
76568,12.74,15.78
76569,12.74,15.78
76570,12.74,15.78
76571,12.74,15.78
76572,12.74,15.78
76573,12.74,15.78
76574,12.74,15.78
76575,12.74,15.78
76576,12.74,15.78
76577,12.74,15.78
76578,12.74,15.78
76579,12.74,15.78
76580,12.74,15.78
76581,12.74,15.78
76582,12.74,15.78
76583,12.74,15.78
76584,12.74,15.78
76585,12.74,15.78
76586,12.74,15.78
76587,12.74,15.78
76588,12.74,15.78
76589,12.74,15.78
76590,12.74,15.78
76591,12.74,15.78
76592,12.74,15.78
76593,12.74,15.78
76594,12.74,15.78
76595,12.74,15.78
76596,12.74,15.78
76597,12.74,15.78
76598,12.74,15.78
76599,12.74,15.78
76600,12.74,15.78
76601,12.74,15.78
76602,12.74,15.78
76603,12.74,15.78
76604,12.74,15.78
76605,12.74,15.78
76606,12.74,15.78
76607,12.74,15.78
76608,12.74,15.78
76609,12.74,15.78
76610,12.74,15.78
76611,12.74,15.78
76612,12.74,15.78
76613,12.74,15.78
76614,12.74,15.78
76615,12.74,15.78
76616,12.74,15.78
76617,12.74,15.78
76618,12.74,15.78
76619,12.74,15.78
76620,12.74,15.78
76621,12.74,15.78
76622,12.74,15.78
76623,12.74,15.78
76624,12.74,15.78
76625,12.74,15.78
76626,12.74,15.78
76627,12.74,15.78
76628,12.74,15.78
76629,12.74,15.78
76630,12.74,15.78
76631,12.74,15.78
76632,12.74,15.78
76633,12.74,15.78
76634,12.74,15.78
76635,12.74,15.78
76636,12.74,15.78
76637,12.74,15.78
76638,12.74,15.78
76639,12.74,15.78
76640,12.74,15.78
76641,12.74,15.78
76642,12.74,15.78
76643,12.74,15.78
76644,12.74,15.78
76645,12.74,15.78
76646,12.74,15.78
76647,12.74,15.78
76648,12.74,15.78
76649,12.74,15.78
76650,12.74,15.78
76651,12.74,15.78
76652,12.74,15.78
76653,12.74,15.78
76654,12.74,15.78
76655,12.74,15.78
76656,12.74,15.78
76657,12.74,15.78
76658,12.74,15.78
76659,12.74,15.78
76660,12.74,15.78
76661,12.74,15.78
76662,12.74,15.78
76663,12.74,15.78
76664,12.74,15.78
76665,12.74,15.78
76666,12.74,15.78
76667,12.74,15.78
76668,12.74,15.78
76669,12.74,15.78
76670,12.74,15.78
76671,12.74,15.78
76672,12.74,15.78
76673,12.74,15.78
76674,12.74,15.78
76675,12.74,15.78
76676,12.74,15.78
76677,12.74,15.78
76678,12.74,15.78
76679,12.74,15.78
76680,12.74,15.78
76681,12.74,15.78
76682,12.74,15.78
76683,12.74,15.78
76684,12.74,15.78
76685,12.74,15.78
76686,12.74,15.78
76687,12.74,15.78
76688,12.74,15.78
76689,12.74,15.78
76690,12.74,15.78
76691,12.74,15.78
76692,12.74,15.78
76693,12.74,15.78
76694,12.74,15.78
76695,12.74,15.78
76696,12.74,15.78
76697,12.74,15.78
76698,12.74,15.78
76699,12.74,15.78
76700,12.74,15.78
76701,12.74,15.78
76702,12.74,15.78
76703,12.74,15.93
76704,12.74,15.93
76705,12.74,15.93
76706,12.74,15.93
76707,12.74,15.93
76708,12.74,15.93
76709,12.74,15.93
76710,12.74,15.93
76711,12.74,15.93
76712,12.74,15.93
76713,12.74,15.93
76714,12.74,15.93
76715,12.74,15.93
76716,12.74,15.93
76717,12.74,15.93
76718,12.74,15.93
76719,12.74,15.93
76720,12.74,15.93
76721,12.74,15.93
76722,12.74,15.93
76723,12.74,15.93
76724,12.74,15.93
76725,12.74,15.93
76726,12.74,15.93
76727,12.74,15.93
76728,12.74,15.93
76729,12.74,15.93
76730,12.74,15.93
76731,12.74,15.93
76732,12.74,15.93
76733,12.74,15.93
76734,12.74,15.93
76735,12.74,15.93
76736,12.74,15.93
76737,12.74,16.01
76738,12.74,16.01
76739,12.74,16.01
76740,12.74,16.01
76741,12.74,16.01
76742,12.74,16.01
76743,12.74,16.01
76744,12.74,16.01
76745,12.74,16.01
76746,12.74,16.01
76747,12.74,16.01
76748,12.74,16.01
76749,12.74,16.01
76750,12.74,16.01
76751,12.74,16.01
76752,12.74,16.01
76753,12.74,16.01
76754,12.74,16.01
76755,12.74,16.01
76756,12.74,16.01
76757,12.74,16.01
76758,12.74,16.01
76759,12.74,16.01
76760,12.74,16.01
76761,12.74,16.01
76762,12.74,16.01
76763,12.74,16.01
76764,12.74,16.01
76765,12.74,16.01
76766,12.74,16.01
76767,12.74,16.01
76768,12.74,16.01
76769,12.74,16.01
76770,12.74,16.01
76771,12.74,16.01
76772,12.74,16.01
76773,12.74,16.01
76774,12.74,16.01
76775,12.74,16.01
76776,12.74,16.01
76777,12.74,16.01
76778,12.74,16.01
76779,12.74,16.01
76780,12.74,16.01
76781,12.74,16.01
76782,12.74,16.01
76783,12.74,16.01
76784,12.74,16.01
76785,12.74,16.01
76786,12.74,16.01
76787,12.74,16.01
76788,12.74,16.01
76789,12.74,16.01
76790,12.74,16.01
76791,12.74,16.01
76792,12.74,16.01
76793,12.74,16.01
76794,12.74,16.01
76795,12.74,16.01
76796,12.74,16.01
76797,12.74,16.01
76798,12.74,16.01
76799,12.74,16.01
76800,12.74,16.01
76801,12.74,16.01
76802,12.74,16.01
76803,12.74,16.01
76804,12.74,16.01
76805,12.74,16.01
76806,12.74,16.01
76807,12.74,16.01
76808,12.74,16.01
76809,12.74,16.01
76810,12.74,16.01
76811,12.74,16.01
76812,12.74,16.01
76813,12.74,16.01
76814,12.74,16.01
76815,12.74,16.01
76816,12.74,16.01
76817,12.74,16.01
76818,12.74,16.01
76819,12.74,16.01
76820,12.74,16.01
76821,12.74,16.01
76822,12.74,16.01
76823,12.74,16.01
76824,12.74,16.01
76825,12.74,17.66
76826,12.74,17.66
76827,12.74,17.66
76828,12.74,17.66
76829,12.74,18.1
76830,12.74,18.1
76831,12.74,18.1
76832,12.74,18.1
76833,12.74,18.1
76834,12.74,18.1
76835,12.74,18.1
76836,12.74,18.1
76837,12.74,18.1
76838,12.74,18.1
76839,12.74,18.1
76840,12.74,18.1
76841,12.74,18.1
76842,12.74,18.1
76843,12.74,18.1
76844,12.74,18.1
76845,12.74,18.1
76846,12.74,18.1
76847,12.74,18.1
76848,12.74,18.1
76849,12.74,18.1
76850,12.74,18.1
76851,12.74,18.1
76852,12.74,18.1
76853,12.74,18.1
76854,12.74,18.1
76855,12.74,18.1
76856,12.74,18.1
76857,12.74,18.1
76858,12.74,18.1
76859,12.74,18.1
76860,12.74,18.1
76861,12.74,18.1
76862,12.74,18.1
76863,12.74,18.1
76864,12.74,18.1
76865,12.74,18.1
76866,12.74,18.1
76867,12.74,18.1
76868,12.74,18.1
76869,12.74,18.1
76870,12.74,18.1
76871,12.74,18.1
76872,12.74,18.1
76873,12.74,18.1
76874,12.74,18.1
76875,12.74,18.1
76876,12.74,18.1
76877,12.74,18.1
76878,12.74,18.1
76879,12.74,18.1
76880,12.74,18.1
76881,12.74,18.1
76882,12.74,18.1
76883,12.74,18.1
76884,12.74,18.1
76885,12.74,18.1
76886,12.74,18.1
76887,12.74,18.1
76888,12.74,18.1
76889,12.74,18.1
76890,12.74,18.1
76891,12.74,18.1
76892,12.74,18.1
76893,12.74,18.1
76894,12.74,18.1
76895,12.74,18.1
76896,12.74,18.1
76897,12.74,18.1
76898,12.74,18.1
76899,12.74,18.1
76900,12.74,18.1
76901,12.74,18.1
76902,12.74,18.1
76903,12.74,18.1
76904,12.74,18.1
76905,12.74,18.1
76906,12.74,18.1
76907,12.74,18.1
76908,12.74,18.1
76909,12.74,18.1
76910,12.74,18.1
76911,12.74,18.1
76912,12.74,18.1
76913,12.74,18.1
76914,12.74,18.1
76915,12.74,18.1
76916,12.74,18.1
76917,12.74,18.1
76918,12.74,18.1
76919,12.74,18.1
76920,12.74,18.1
76921,12.74,18.1
76922,12.74,18.1
76923,12.74,18.1
76924,12.74,18.1
76925,12.74,18.1
76926,12.74,18.1
76927,12.74,18.1
76928,12.74,18.1
76929,12.74,18.1
76930,12.74,18.1
76931,12.74,18.1
76932,12.74,18.1
76933,12.74,18.1
76934,12.74,18.1
76935,12.74,18.1
76936,12.74,18.1
76937,12.74,18.1
76938,12.74,18.1
76939,12.74,18.1
76940,12.74,18.1
76941,12.74,18.1
76942,12.74,18.1
76943,12.74,18.1
76944,12.74,18.1
76945,12.74,18.1
76946,12.74,18.1
76947,12.74,18.1
76948,12.74,18.1
76949,12.74,18.1
76950,12.74,18.1
76951,12.74,18.1
76952,12.74,18.1
76953,12.74,18.1
76954,12.74,18.1
76955,12.74,18.1
76956,12.74,18.1
76957,12.74,18.1
76958,12.74,18.1
76959,12.74,18.1
76960,12.74,18.1
76961,12.74,18.1
76962,12.74,18.1
76963,12.74,18.1
76964,12.74,18.1
76965,12.74,18.1
76966,12.74,18.1
76967,12.74,18.1
76968,12.74,18.1
76969,12.74,18.1
76970,12.74,18.1
76971,12.74,18.1
76972,12.74,18.1
76973,12.74,18.1
76974,12.74,18.1
76975,12.74,18.1
76976,12.74,18.1
76977,12.74,18.1
76978,12.74,18.1
76979,12.74,18.1
76980,12.74,18.1
76981,12.74,18.1
76982,12.74,18.1
76983,12.74,18.1
76984,12.74,18.1
76985,12.74,18.1
76986,12.74,18.1
76987,12.74,18.1
76988,12.74,18.1
76989,12.74,18.1
76990,12.74,18.1
76991,12.74,18.1
76992,12.74,18.1
76993,12.74,18.1
76994,12.74,18.1
76995,12.74,18.1
76996,12.74,18.1
76997,12.74,18.1
76998,12.74,18.1
76999,12.74,18.1
77000,12.74,18.1
77001,12.74,18.1
77002,12.74,18.1
77003,12.74,18.1
77004,12.74,18.1
77005,12.74,18.1
77006,12.74,18.1
77007,12.74,18.1
77008,12.74,18.1
77009,12.74,18.1
77010,12.74,18.1
77011,12.74,18.1
77012,12.74,18.1
77013,12.74,18.1
77014,12.74,18.1
77015,12.74,18.1
77016,12.74,18.1
77017,12.74,18.1
77018,12.74,18.1
77019,12.74,18.1
77020,12.74,18.1
77021,12.74,18.1
77022,12.74,18.1
77023,12.74,18.1
77024,12.74,18.1
77025,12.74,18.1
77026,12.74,18.1
77027,12.74,18.1
77028,12.74,18.1
77029,12.74,18.1
77030,12.74,18.1
77031,12.74,18.1
77032,12.74,18.1
77033,12.74,18.1
77034,12.74,18.1
77035,11.62,18.1
77036,11.62,18.1
77037,11.62,18.1
77038,11.62,18.1
77039,11.62,18.1
77040,11.62,18.1
77041,11.62,18.1
77042,11.62,18.1
77043,11.62,18.1
77044,11.62,18.1
77045,11.62,18.1
77046,11.62,18.1
77047,11.62,18.1
77048,11.62,18.1
77049,11.62,18.1
77050,11.62,18.1
77051,11.62,18.1
77052,11.62,18.1
77053,11.62,18.1
77054,11.62,18.1
77055,11.62,18.1
77056,11.62,18.1
77057,11.62,18.1
77058,11.62,18.1
77059,11.62,18.1
77060,11.62,18.1
77061,11.62,18.1
77062,11.62,18.1
77063,11.62,18.1
77064,11.62,18.1
77065,11.62,18.1
77066,11.62,18.1
77067,11.62,18.1
77068,11.62,18.1
77069,11.62,18.1
77070,11.62,18.1
77071,11.62,18.1
77072,11.62,18.1
77073,11.62,18.1
77074,11.62,18.1
77075,11.62,18.1
77076,11.62,18.1
77077,11.62,18.1
77078,11.62,18.1
77079,11.62,18.1
77080,11.62,18.1
77081,11.62,18.1
77082,11.62,18.1
77083,11.62,18.1
77084,11.62,18.1
77085,11.62,18.1
77086,11.62,18.1
77087,11.62,18.1
77088,11.62,18.1
77089,11.62,18.1
77090,11.62,18.1
77091,11.62,18.1
77092,11.62,18.1
77093,11.62,18.1
77094,11.62,15.13
77095,11.62,15.13
77096,11.62,15.13
77097,11.62,15.13
77098,11.62,15.13
77099,11.62,15.29
77100,11.62,15.29
77101,11.62,15.29
77102,11.62,14.92
77103,11.62,14.92
77104,11.62,14.92
77105,11.62,14.92
77106,11.62,14.92
77107,11.62,14.65
77108,11.62,14.65
77109,11.62,14.65
77110,11.62,14.65
77111,11.62,15.37
77112,11.62,15.37
77113,11.62,15.37
77114,11.62,15.37
77115,11.62,15.09
77116,11.62,15.09
77117,11.62,15.09
77118,11.62,15.09
77119,11.62,15.09
77120,11.62,15.09
77121,11.62,15.92
77122,11.62,15.92
77123,11.62,15.92
77124,11.62,15.92
77125,11.62,15.54
77126,11.62,15.54
77127,11.62,15.54
77128,11.62,15.54
77129,11.62,15.54
77130,11.62,15.54
77131,11.62,15.54
77132,11.62,15.54
77133,11.62,15.54
77134,11.62,15.54
77135,11.62,15.54
77136,11.62,15.54
77137,11.62,15.54
77138,11.62,15.54
77139,11.62,15.54
77140,11.62,15.54
77141,11.62,15.54
77142,11.62,15.54
77143,11.62,15.54
77144,11.62,15.54
77145,11.62,15.54
77146,11.62,15.54
77147,11.62,15.54
77148,11.62,15.54
77149,11.62,15.54
77150,11.62,15.54
77151,11.62,15.54
77152,11.62,15.54
77153,11.62,15.54
77154,11.62,15.54
77155,11.62,15.54
77156,11.62,15.54
77157,11.62,15.54
77158,11.62,15.54
77159,11.62,15.54
77160,11.62,15.54
77161,11.62,15.54
77162,11.62,15.54
77163,11.62,15.54
77164,11.62,15.54
77165,11.62,15.54
77166,11.62,15.54
77167,11.62,15.54
77168,11.62,15.54
77169,11.62,15.54
77170,11.62,15.54
77171,11.62,15.54
77172,15.82,15.54
77173,15.82,15.54
77174,15.82,15.54
77175,15.82,15.54
77176,15.82,15.54
77177,15.82,15.54
77178,15.82,15.54
77179,15.82,15.54
77180,15.82,15.54
77181,15.82,15.54
77182,15.82,15.54
77183,15.82,15.54
77184,15.82,15.54
77185,15.82,15.54
77186,15.82,17.29
77187,15.82,17.29
77188,15.82,17.29
77189,15.82,17.29
77190,15.82,17.24
77191,15.82,17.24
77192,15.82,17.24
77193,15.82,17.67
77194,15.82,17.67
77195,15.82,17.67
77196,15.82,17.67
77197,15.82,17.67
77198,15.82,17.67
77199,15.82,17.67
77200,15.82,17.67
77201,15.82,17.67
77202,15.82,17.67
77203,15.82,17.67
77204,15.82,17.67
77205,15.82,17.67
77206,15.82,17.67
77207,15.82,17.67
77208,15.82,17.67
77209,15.82,17.67
77210,15.82,17.67
77211,15.82,17.67
77212,15.82,17.67
77213,15.82,17.67
77214,15.82,17.67
77215,15.82,17.67
77216,15.82,17.67
77217,15.82,17.67
77218,15.82,17.67
77219,15.82,17.67
77220,15.82,17.67
77221,15.82,17.67
77222,15.82,17.67
77223,15.82,17.67
77224,15.82,17.67
77225,15.82,17.67
77226,15.82,17.67
77227,15.82,17.67
77228,15.82,17.67
77229,15.82,17.67
77230,15.82,17.67
77231,14.91,17.67
77232,14.91,17.67
77233,14.91,17.67
77234,14.91,17.67
77235,14.91,17.67
77236,14.91,17.67
77237,14.91,17.67
77238,14.91,17.67
77239,14.91,17.67
77240,14.91,17.67
77241,14.91,17.67
77242,14.91,17.67
77243,14.91,17.67
77244,14.91,17.67
77245,14.91,17.67
77246,14.91,17.67
77247,14.91,17.67
77248,14.91,17.67
77249,14.91,17.67
77250,14.91,17.67
77251,14.91,17.67
77252,14.91,17.67
77253,14.91,17.67
77254,14.91,17.67
77255,14.91,17.67
77256,14.91,17.67
77257,14.91,17.67
77258,14.91,17.67
77259,14.91,17.67
77260,14.91,17.67
77261,14.91,17.67
77262,14.91,17.67
77263,13.85,17.67
77264,13.85,17.67
77265,13.85,17.67
77266,13.85,17.67
77267,13.85,17.67
77268,13.85,17.67
77269,13.85,17.67
